DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
84068  12.7     9   2.2     0   5.5   6.7
84069   5.9   6.4   0.6     0   6.3   2.4
84070  10.7     7  -2.4     0   4.6     5
84071   6.1   5.8   0.2     0   5.6   4.4
84072   6.1   3.8  -0.3   0.7   6.1   1.2
84073   6.6   6.4  -0.1   0.7   6.1   0.8
84074  10.3   7.9  -0.2   0.4   5.7   1.2
84075  10.0     9     0     0   5.2   2.9
84076  14.7   9.5  -3.2     0   5.2   1.9
84077  12.5  10.5   1.3     0     5   1.2
84078  12.5  11.8   1.1     0   5.3   2.4
84079  16.5   4.1  -2.2     0   2.4   6.7
84080  18.4     6  -8.6     0   3.1   4.4
84081  17.1   9.2  -1.3     0   4.3     6
84082   7.1  10.2   0.6     0   5.7   2.4
84083   6.9   9.5   2.5     0   6.6   2.4
84084  11.6  12.7   3.8     0   6.4   2.4
84085  18.1  14.7   0.2     0   5.4     5
84086   8.3  16.6     7   0.2   8.8     6
84087  17.3  16.2     5     5   8.5   2.9
84088  19.0    20   4.9     0   6.7   4.4
84089  16.1  20.4   5.2     0   6.3   3.7
84090   7.9    16   8.4     0   8.6   3.7
84091   7.6  10.2   4.5   2.3   5.8     6
84092  14.6  16.2     0     0   4.8     6
84093   7.6  16.4   7.6     0   5.8  11.4
84094  14.0  19.4  11.5     0   7.8   9.4
84095  10.3  14.3   7.4     2  10.2   1.9
84096  10.1    13   5.1   5.6   9.4   1.9
84097  10.4  16.6   3.9     0   9.3   1.9
84098  18.4    20   7.2     0   7.6   2.9
84099  17.3    18   4.1     0   8.3   3.7
84100   8.1  16.2   8.9     0   8.9     5
84101   9.4    15   8.6     0   9.5   2.9
84102  10.4  16.7     6     0   8.9     5
84103   8.3  16.5   8.7     0   9.5   1.9
84104   8.4  15.9   8.2   3.7  10.7   2.4
84105  22.7    20   7.2   0.4   7.9   2.4
84106  24.0  22.1   3.5     0   6.2   2.4
84107  23.0    23   6.5     0   6.5     5
84108  12.5  21.5   6.4     0   7.1   4.4
84109   8.7  14.8   6.5     0   7.8   7.5
84110  20.3  15.2     8     0   5.1   7.5
84111  24.6  15.8   2.8     0   4.6     6
84112  11.4  15.7     2     0   5.7   1.9
84113  23.4  17.1   1.2     0   5.7   2.4
84114  11.8  17.4   4.3     0   8.2   2.4
84115  13.0  14.5   6.2     4   9.6   4.4
84116   9.1  14.9   2.2   3.1   7.9     6
84117  22.9  18.9   3.4     0   6.6     6
84118  13.6    15   3.6   0.1     6   4.4
84119  19.7  11.3  -1.8     0   4.6   1.9
84120  25.9  14.7  -2.5     0   5.5   2.4
84121  12.3  16.4   3.2     0   6.8     6
84122  10.9    17   8.5   2.9  11.1     6
84123  11.0    20   9.8   1.9  13.4   2.9
84124  16.0  24.5  10.2     0  11.3   3.7
84125  20.0  27.8  12.8     0  12.5   6.7
84126  19.1  27.1  15.4     0  10.8     6
84127  22.4  24.5    12     0    12   2.4
84128  22.3  25.5  10.2     0  13.2   4.4
84129  14.2  19.8  11.6   5.4  12.2   3.7
84130   9.7  11.6   7.5   6.2  10.1   2.9
84131   9.8  11.4   7.2  17.1  11.7   2.9
84132   9.8    14  10.6  13.7  13.7   1.2
84133   9.9    14    11   8.4  14.2   2.4
84134  10.4  15.8  11.2   5.9  13.9   1.9
84135  12.7  16.2   9.6     0    13   2.4
84136  20.5  19.7   8.7     0   9.9   3.7
84137  15.1  24.8  12.9     0  12.9     6
84138  19.6  23.6  13.6     0    14   1.9
84139  28.4  22.6  10.7   5.4  12.1   2.4
84140  27.3    27  13.2     0  13.2   2.9
84141  24.6  29.6  13.2     0  12.3     5
84142  21.0  23.6  16.7  10.1  14.5   4.4
84143  22.4  22.4  12.7   0.2  11.3   2.9
84144  12.4  27.3  12.1     0  12.5     5
84145  22.2  19.1  12.6   8.2  12.1   4.4
84146  24.9    22   9.6   0.3  11.4   2.4
84147  22.0  21.9  11.8     0  12.6   2.4
84148  21.9  23.9  12.5     0  12.4   3.7
84149  20.2  21.6    15   1.8  12.9   1.9
84150  27.1  23.3  12.4   1.4  11.4   2.9
84151  18.8    21  11.6   1.1  12.5   0.8
84152  29.7  21.4   9.6   5.2  12.7   2.4
84153  14.1  21.6    11     0  13.7   2.4
84154  29.5  26.5  11.8     0  13.8   1.9
84155  29.5  27.8    12     0  13.8   1.2
84156  21.3    27  13.2     0  15.4   4.4
84157  27.2  26.6  12.2   0.8  12.8   3.7
84158  18.6  23.6  16.7     0  13.4   4.4
84159  18.2  21.7  12.2   2.2  15.3   2.9
84160  16.4  19.5   9.8     5  13.3   4.4
84161  19.3  19.7  11.2  12.4  12.5   3.7
84162  23.1  21.4  11.7   0.5    13   2.4
84163  19.8  23.8  10.7   0.2    13   1.9
84164  25.7  19.8  10.6     0   8.9   4.4
84165  28.4  20.8   5.8     0   8.8   2.4
84166  30.2  25.3   9.2     0  10.4   2.9
84167  14.7  21.8  11.7     0  16.4   2.9
84168  26.1  21.4   9.8   3.5    11   4.4
84169  27.5  23.1  10.2     0  11.3   2.4
84170  26.0  24.2   9.2     0  11.8   1.9
84171  26.0  25.8   9.8     0  12.2   1.9
84172  28.7  27.8  12.8     0  14.2   1.9
84173  25.7  30.2  15.1     0    16   1.9
84174  19.8  29.1  18.9   0.1  18.2   2.9
84175  23.1  27.2  17.1     5  16.7   4.4
84176  12.9    20  12.2   4.9  12.9   2.4
84177  26.3  19.1   9.7   6.4  10.2   4.4
84178  25.8  22.2  10.4     0  12.3   4.4
84179  28.9  23.5   9.2   0.4  11.1   2.9
84180  28.9  29.4  10.2     0    13   4.4
84181  26.3    30  16.1   6.6  17.4   1.9
84182  25.1    25  12.7   9.3  14.3   2.4
84183  26.8  23.7  13.5   1.4  15.1   1.9
84184  26.4  30.8  11.8     0  17.2   3.7
84185  13.8  22.8  13.6   8.1  14.9   2.9
84186  25.2    19   8.9   6.3  10.7   3.7
84187  11.9  16.7     8     0  13.6   2.9
84188  11.6  17.4   8.9   6.8  12.7   2.9
84189  22.6  19.7   9.5     0  11.4   3.7
84190  24.7  21.6   7.6   1.1  13.1   1.9
84191  28.3  25.8  10.5     0  14.6   1.9
84192  29.5  28.5  13.5     0  15.4   0.8
84193  29.7  31.6    15     0  15.8   1.9
84194  29.1    34  16.4     0  16.5   2.4
84195  26.3  35.2  17.3     0  20.4   2.4
84196  26.5  30.7  19.7     0    20   2.9
84197  27.0  32.6  13.6     0  18.1   1.9
84198  19.6    24  13.7   1.8  14.1   3.7
84199  10.2  16.2    13     0  14.3   1.9
84200  17.3  19.7  10.4     6  13.8   2.9
84201  25.1  23.2  10.4     0  13.1   1.9
84202  16.8    22  11.6   0.7  15.9   1.2
84203  24.2  24.7  11.5   3.7  14.4   1.9
84204  28.0  28.5  12.2     0  14.8   0.8
84205  26.2  30.6  13.2     0  14.9   1.9
84206  26.2  25.7  18.2     0  13.2   2.9
84207  22.3    25     9     0  12.2   1.9
84208   9.8  19.6  14.7     0  15.4   1.9
84209  20.7  23.5  14.2     0  12.5   2.9
84210  16.8  21.1  10.2     0  11.9   2.4
84211  21.8  23.8   9.7     0  13.2   1.9
84212  22.9  28.3  14.8     0  16.5   1.9
84213  25.2  30.6  15.1     0  16.9   1.2
84214  25.9  32.6  16.2     0  17.3   1.9
84215  19.8  28.9  17.8     0  17.3   2.4
84216  21.7    28  14.7     0  16.6   1.9
84217  25.9  30.6  13.6     0  17.2   1.9
84218  26.5  33.1  14.4     0  17.5   1.2
84219  22.9  32.9  16.9     0  17.2   1.9
84220  11.5  30.3  18.5     0  17.4   2.4
84221  14.4  28.6  17.5   2.5  18.9   2.9
84222  18.6  29.7    17   0.5  16.2   2.9
84223  14.5  29.3  18.5     0    16   3.7
84224  17.0  29.1  15.2     0  17.9   2.4
84225  17.8    24  15.1    10  18.7   2.4
84226  13.9  24.6  15.7   5.8  16.5   1.9
84227  22.7  25.1  14.5     0  14.1   1.9
84228  17.0  25.5  10.9     0  14.2   1.9
84229  19.5  26.6  13.1     0  13.9   2.9
84230  20.9  25.4  13.2     0  16.6   1.9
84231  21.7  25.2  11.4     0  14.8   1.2
84232  15.4    24  11.4     0  14.8   2.9
84233  21.5  23.1   9.1   6.5  12.6   2.4
84234  22.9    24     8     0  13.6   1.9
84235  21.6  26.4     8     0  12.3   1.9
84236  21.8  26.8  10.4     0  15.5   1.2
84237  22.3    29  12.8     0  13.5   2.9
84238  11.2  25.7  17.8     0  15.7   2.9
84239  12.5  26.2  13.9     0  16.6   1.9
84240  18.8  21.3  12.9   8.2  12.1   2.9
84241  23.7  22.7   6.9     0  11.4   2.9
84242  22.3    24   9.2     0  13.1   2.4
84243  21.1  25.6   9.5     0  13.9   1.9
84244  18.4  26.7  11.4     0  13.8   1.2
84245  19.9  28.4  13.4     0    15   1.9
84246  21.1  29.3  14.8     0  14.4   2.4
84247  20.9  30.7    13     0    16   1.9
84248  21.2  31.6  14.4     0  15.2   2.4
84249  20.7    31  16.1     0    16   2.9
84250  20.1  31.3  16.8     0  15.1   2.4
84251  15.3  27.7    14     0  16.7   1.9
84252  17.3  24.7  14.8     0    13   1.9
84253  12.0  20.6   9.3     0    11   1.9
84254  20.4  26.5   7.5   1.5  10.9   3.7
84255  13.6    20  10.6   1.4  11.7   3.7
84256  19.3  24.6   6.4   1.5  11.7   2.4
84257  17.3  25.1  13.3     0  12.8   0.8
84258  19.4  27.6   8.4     0  13.4   0.8
84259  17.2  29.4  12.3     0  14.4   2.4
84260   6.8  25.4  15.6     0  15.4   2.9
84261  11.4  24.4  14.4   1.1    16   1.9
84262  14.0  22.5  12.8   0.8  13.1   1.9
84263  18.3  25.7    10     0    13   2.4
84264  15.4    28  12.6     0  14.1   2.4
84265  12.0  25.6  15.5   0.1    16   2.4
84266   8.8  22.4    14   5.5  16.3   2.4
84267  14.1  22.5     7   4.1    12   2.9
84268   8.6  20.4  12.4   0.6  13.7     5
84269   7.5  18.6  11.4  10.5  14.7   4.4
84270  10.8  16.4     8   6.4  10.6     5
84271   6.2  12.5   6.6   2.5  11.4   1.9
84272  12.6    20   7.4   4.1  11.6   2.4
84273   5.9  21.7  10.7     0  13.5   2.4
84274  14.9  24.9  10.2     0  14.3   1.2
84275  11.1  26.9  14.9     0  15.7   2.9
84276   8.8  23.4  16.8     0  15.5   6.7
84277  13.8  22.2  11.4   5.9  13.4   2.4
84278  14.4  21.7    13   9.3  13.2   4.4
84279   5.4  24.1   8.8     0  14.2   8.6
84280   5.4  19.2  14.6   1.4  16.6   2.9
84281   5.7  19.2  14.7    21  17.5   2.9
84282   6.4  16.3   9.2    12  10.7   2.9
84283  14.5  18.2   3.6     0   9.8   1.2
84284  12.4  19.7     6     0    11   1.9
84285  11.3  22.2     9     0  11.4   2.4
84286   5.0  19.2  12.2     0  14.8   2.4
84287  11.4  18.2   6.8   1.4    10   2.9
84288  11.5  17.2   2.8     0   9.2   2.9
84289   6.8  17.8   8.2     0  11.2   4.4
84290   8.7  13.5   4.9     0   8.5   1.9
84291  12.2  12.7   0.6     0   6.3   1.9
84292  13.0  15.6  -0.6     0   6.6   2.4
84293  12.6  21.1     6     0   9.4   2.9
84294  11.5  21.4   4.2     0   9.4   2.4
84295   6.3  20.2   7.1     0  11.1   1.2
84296   8.1  18.5   8.3     0   9.3   1.2
84297  11.6  20.6     5     0    11   1.9
84298  10.5  20.8   6.6     0  10.8   1.2
84299   8.7    20   7.4     0  11.4   1.9
84300  10.6  21.5   6.8     0  10.9   2.4
84301   7.6  20.5  10.9     0  12.6   1.9
84302   4.0    14  10.2     0  13.1   2.4
84303   3.9  10.7   8.6  11.9  11.6   1.9
84304   8.2  14.4   5.5   0.4   9.6   1.9
84305   3.9  12.6   2.6     0   9.6   1.9
84306   6.0  12.4     3     0   8.1   1.9
84307   5.2  11.5   2.4     0     8   1.9
84308   5.3   7.4  -0.4     0   7.4   2.4
84309   7.4  12.1  -0.6     0   7.6   1.2
84310   3.6   5.7   2.1     0   8.1   0.5
84311   7.6  15.7   2.7     0   8.9   2.9
84312   7.6  18.9   6.1     0  10.1   3.7
84313   8.3  17.7   4.8     0  10.3   2.4
84314   8.3  17.3   4.9     0  10.2   3.7
84315   6.9  16.7   4.1     0  10.4   1.9
84316   8.8    11   1.6     0   6.9   4.4
84317   7.0   6.6  -3.4     0   5.8   2.4
84318   7.2   5.8    -3     0   5.3   1.9
84319   7.1     6  -7.4     0   3.3   2.9
84320   3.2     3  -5.4     0     5   6.7
84321   3.1   5.5     2   2.9   6.8   2.4
84322   3.1   9.2   3.4     0   7.3   8.6
84323   3.2   6.4   3.2  11.7   7.3     5
84324   4.2   9.5     2     1   7.8   2.9
84325   3.0   7.2   4.5   5.3   8.6   1.9
84326   3.0   5.8   4.6   9.3   8.3   2.4
84327   4.9  10.2  -0.4   0.9   7.7   1.9
84328   2.9   8.9   1.8     0   8.3   4.4
84329   4.0  16.1   5.6   0.2  11.3   1.9
84330   6.4  15.4   8.4     0  11.6   2.4
84331   4.5  15.2     6     0  11.3   2.4
84332   2.8  11.4     5   2.4   9.7   3.7
84333   7.4     8   0.4   2.1   6.7   2.4
84334   7.4   8.5  -0.8     0   6.4   2.9
84335   7.5     9  -0.3     0   5.9   2.9
84336   6.3   8.6   0.4     0   6.3     5
84337   7.1     9   0.6     0   6.3     6
84338   7.2   8.5  -0.4     0   5.8   2.4
84339   7.1   6.5  -4.6     0   4.7   1.9
84340   7.3     5  -5.5     0   4.7   1.9
84341   2.6  -2.5  -6.4     0   4.1   1.2
84342   2.6  -1.6  -3.9     0     5   1.2
84343   2.6    -1  -1.7   0.1   5.2   0.8
84344   2.6  -1.3  -3.1     0   4.7   1.2
84345   2.6     2    -3     0   6.1   2.4
84346   3.9     9   0.4   0.6   7.3   4.4
84347   7.3     6  -1.9     0   4.9   2.4
84348   6.5   4.2  -4.7     0   4.8   1.9
84349   3.8   1.6  -5.2     0   4.7   2.4
84350   3.4  -0.4    -8     0   3.7   1.2
84351   2.5   1.3  -1.8     0   5.3   2.9
84352   2.5   7.6   1.2   1.7   7.7   4.4
84353   5.4    11     1   0.9   8.4   2.4
84354   5.3  12.4   2.3     0   7.9   2.9
84355   2.5   2.6  -1.3     0   6.5   1.2
84356   3.0   7.3   1.4     0   7.5   1.9
84357   2.5   3.7   0.8   1.4   6.7   2.4
84358   5.3   3.2  -2.6     0   5.6   2.4
84359   2.7   2.1  -0.9   0.2   5.8   2.4
84360   2.6   0.8  -2.7   7.6   5.2   1.2
84361   2.6  -2.7 -10.6  13.8   3.5   1.9
84362   5.7  -2.2 -15.2     0   3.1   1.9
84363   3.4  -6.1   -14     0   2.2   1.9
84364   2.6    -5   -14     0   3.2   0.8
84365   2.6  -3.4  -9.3     0   4.1   1.9
84366   2.6    -3  -4.4   0.5   4.4   1.9
85001   2.6  -2.6  -6.7   0.2     4   1.9
85002   2.7  -4.6 -11.1   0.2   3.3   1.9
85003   2.7  -5.4 -10.4     0   3.3   2.4
85004   4.3  -5.8 -12.3     0   2.7   3.7
85005   2.7    -7 -16.4     0   2.8   4.4
85006   2.7  -8.6 -14.9   7.2   1.9   1.2
85007   2.8 -10.3 -13.6   3.4   2.2   1.2
85008   2.8 -13.4 -19.6   0.5   1.5   1.9
85009   4.5 -11.7 -16.1     0   1.8   1.9
85010   2.8  -9.2 -12.4   5.5   2.4   1.2
85011   2.9 -10.6 -14.8   0.1   2.1   1.9
85012   4.2 -10.4 -18.2   0.1   1.7   1.9
85013   6.6    -9 -22.4     0   1.4   3.7
85014   4.8  -9.9 -22.6     0   1.7   1.9
85015   3.8  -0.4 -11.3     0   3.6   2.4
85016   6.5  -4.6   -14     0   2.5   1.9
85017   6.0  -7.4 -22.9     0     2   0.8
85018   3.1    -7 -17.8     0   2.2   2.4
85019   3.1    -5 -13.4     0   2.9   0.8
85020   3.1  -6.4 -13.3     0   2.2   1.2
85021   3.4  -0.8   -16     0   3.9   3.7
85022   3.2   3.5  -1.4     0   5.6   8.6
85023   4.0     6   2.8   0.5   7.1     6
85024   3.3  10.4   2.1     0   7.1   6.7
85025   8.4   3.6  -1.7   1.6   4.9   2.4
85026   9.3   8.4  -0.8     0   6.3     5
85027   3.4   5.5   1.7     0   7.7   2.4
85028   6.7   4.8  -1.2   3.7   4.8   2.9
85029   5.1     5  -5.2     0     5   0.8
85030   5.9     3  -6.8     0   5.1   1.9
85031   3.6   0.9  -1.2   1.6   5.7   2.9
85032   6.8   7.9  -0.8   0.7   6.7   3.7
85033   3.7  10.3     4   1.8   7.9   2.9
85034   7.7   6.7    -2   0.2   5.1  10.2
85035   9.1  -0.4    -6     0   2.9   3.7
85036   3.9   1.8  -6.4     0   4.1   2.4
85037   6.4  10.1  -0.9     0   5.7   2.9
85038   4.4     6  -2.6     0   5.7   3.7
85039   7.4  -1.5  -5.8   0.3   4.1   2.9
85040   4.1     0  -5.6   6.4   5.1   1.9
85041   4.1     2  -2.6  24.1   5.2   2.4
85042   4.2  -2.4 -10.6  14.3   2.4   2.9
85043   4.3  -8.6 -15.6   0.3   1.5   3.7
85044   5.2   -10 -17.7     0   1.9   0.8
85045   8.8  -7.9 -18.8   0.1   1.9   2.4
85046   4.6  -4.9   -16     0   2.6   2.9
85047  11.7  -5.2 -14.8   0.4   2.3   3.7
85048  11.6  -5.2 -16.5     0   2.2   2.4
85049  10.6  -6.5 -14.8     0   1.9   3.7
85050   9.6  -4.7 -13.4   0.1   2.4   3.7
85051  10.3    -4 -15.6     0   2.4   0.8
85052   7.3  -3.8 -14.4     0   2.5   2.4
85053   5.5  -1.4 -11.9     0   2.9   1.9
85054   4.9  -2.5  -9.9     0   3.4   3.7
85055   5.0  -3.1 -13.7     0   3.1   2.4
85056   5.1    -3 -14.2   3.6   3.4   1.9
85057   5.2  -2.5    -6   0.4   4.1   1.2
85058   5.2  -2.8  -6.2     0   4.2   0.8
85059   6.4   0.3    -6     0   4.3   2.4
85060   5.4  -0.5  -4.6     0   4.7     5
85061   7.6   2.8  -1.8   0.8   5.4     5
85062   5.5   3.4   0.6     0     6     5
85063   8.1   6.2   0.4   0.1   6.5   3.7
85064  14.0  11.2     0     0   7.4   2.4
85065  14.1  11.8   1.1     0   7.3     5
85066  15.0   9.9   0.2     0   6.8     5
85067   6.4     8   0.7     0   6.3   3.7
85068   5.9   1.8   0.2     0     6   3.7
85069   6.0     1     0   4.5   6.1   3.7
85070  10.5   2.5  -0.4  11.2   6.1   1.2
85071   8.1     5  -3.6   0.5   5.5   2.4
85072  16.3   7.4  -2.2     0   5.1   2.4
85073   6.6   8.6  -1.7     0   5.9   3.7
85074   6.4   5.8   0.6   0.6   7.1   2.9
85075   6.4   5.5     2   1.5   7.5   2.4
85076   9.0    14   1.5     1   7.4     6
85077  15.2    11   4.4   5.6   6.6   4.4
85078   6.6    11   5.2   0.6   8.8   2.4
85079   6.7     7     4   3.3   8.2   2.4
85080  14.9  11.5   2.4   0.5   7.1   7.5
85081  13.0  11.6   4.6     0   6.7   9.4
85082   6.9     9   4.2     0   7.5     6
85083  11.2  13.8   3.5   1.6   8.3     5
85084  12.7  11.5   2.3   1.9   8.6   3.7
85085  16.2  16.3   1.2   0.6   7.4     5
85086  16.8  18.2     3     0   7.5     5
85087  12.3  16.2   3.6     0     7   2.9
85088  19.6  10.9     0     0   4.6   2.4
85089  20.8  14.9   0.8     0   4.9   2.4
85090  20.9  21.1     1     0     5   2.9
85091  16.1  17.6   6.8     0   8.7   3.7
85092  12.9  20.6   5.4     0   7.8   1.9
85093  20.4  19.5    10     0   9.3   2.9
85094  21.5  21.2   6.3     0   8.2   2.9
85095  21.4  24.7   7.1     0   7.8   3.7
85096  21.6    23   8.7     0   8.6     5
85097  12.4  16.7   9.5   0.1  10.2   3.7
85098  11.9  20.7   4.8     0   9.5   3.7
85099  16.4  22.4  11.8     0  11.3   4.4
85100  13.3  21.9    10     0  11.3   2.4
85101  16.5  16.6   8.9   1.3   9.4   3.7
85102  14.3  17.8   5.4     0   9.8   3.7
85103  15.7  15.5   7.8   1.4   7.9     5
85104  19.5    19   4.2     0   7.3   3.7
85105   8.5    14   6.2     0   9.3   2.4
85106   8.5  13.4   7.3     0   8.8   1.9
85107   8.6  10.7   7.4   0.2   9.9     6
85108   9.4  12.9   7.2   8.9   9.7   3.7
85109   8.7    11   6.9     0   9.9   1.9
85110  18.4  16.1     3     0   9.8   0.8
85111  19.5    19   6.6     0   9.3   1.2
85112  21.8  20.8   6.2     0   8.9   1.9
85113  20.6  22.6   6.9     0     9   1.2
85114  10.5    17   6.8     0   9.1     6
85115  25.5  13.2   0.7   0.6   5.7   4.4
85116  13.8  16.8   1.7     0   9.1   2.9
85117  13.8  12.3   4.5   6.7   8.3   2.9
85118  16.9  20.6   5.9   1.3  11.2   4.4
85119  17.1  10.9     2   4.6   6.7   3.7
85120  19.5  15.6   1.5   0.3   6.9   3.7
85121  20.2  18.3   4.5     0   8.4   4.4
85122  12.9  22.4   8.6   2.7  10.6     5
85123  10.4  11.4     6   0.3   9.8   2.4
85124  25.4  14.7     2   5.4   7.9   2.4
85125  16.0  20.3   6.5     0  11.2   4.4
85126   9.7  20.8    10     0  11.7   3.7
85127  15.6  23.6    13     0  13.8     5
85128  25.8  23.1   9.6   9.8    12   2.4
85129   9.7  17.6    13   0.1  13.2   0.8
85130  18.4  21.8    12     2  15.3   1.2
85131  18.3    24    14     0  16.9   3.7
85132  14.8  24.4  15.4   0.4  16.5   1.9
85133  21.8  26.8    13   0.2  18.2   1.2
85134  25.7  28.6  15.9     0  17.2   3.7
85135  23.5    30  15.4     0  16.9   4.4
85136  22.8  24.3  14.4    59  18.4   1.9
85137  18.4  23.5  15.8  10.1  18.2   2.9
85138  22.0  24.6  16.1     0  18.6   2.9
85139  26.1  24.2  15.3     0  15.3   2.9
85140  24.4  24.2  12.9     0  16.5   1.9
85141  20.6  26.3  16.6   0.4  17.6   2.4
85142  19.4  23.5  15.8   7.5  18.4   1.2
85143  26.0  22.6  14.6   3.7  14.8   2.4
85144  26.9  21.4  13.8  11.4  14.5   2.4
85145  29.2  23.5  11.2     0  13.3   2.4
85146  28.8  26.3  11.1     0  15.2   2.9
85147  27.0    26  15.7     0  14.7   1.9
85148  28.1  27.2  13.8     0  14.7   1.2
85149  26.7  26.8    14     0  14.3   2.4
85150  21.4  23.8  14.2     0  13.9   2.4
85151  18.8  22.8  12.7     0  15.9   1.9
85152  12.3  21.5  13.6   4.7    17   1.2
85153  11.7    21  13.3   1.3  16.3   2.4
85154  14.0  21.5  13.9     0  17.1   2.4
85155  23.6    24  13.4    11  17.5   2.4
85156  29.2  27.1  11.8     0  18.7   1.9
85157  25.0  29.9    15     0  19.5   2.9
85158  28.2    31  18.4     0  18.9   2.4
85159  16.2  28.1  18.5   0.1  18.4   1.9
85160  24.6  18.5  11.6  11.7  12.5   4.4
85161  28.9  20.3   7.5     0  11.3   1.9
85162  14.4  17.5    12   1.4  11.7   2.4
85163  25.7  20.6     8   0.2  10.7   2.4
85164  14.9  24.7    11     0  12.9   3.7
85165  24.9  21.9  12.1   5.2  14.3   3.7
85166  12.9  25.6  13.5     0  15.4     6
85167  25.6  20.1  10.4   1.4  10.6   1.9
85168  10.6    15   9.8     0  12.7   2.9
85169  28.0  17.4   8.2   4.7  10.2     6
85170  29.6    21   7.5     0  10.3   3.7
85171  12.8  20.6   9.6     0  13.6   2.4
85172  10.6  15.4  12.4   1.3  15.1   2.9
85173  27.6  23.4   9.8     9  14.6   1.9
85174  11.7  22.4  14.2     0  15.5   2.4
85175  15.7  20.2  13.4  19.7  13.7   4.4
85176  26.3  22.7  13.2     3  14.2   4.4
85177  30.8  23.4  11.8     0  13.3   6.7
85178  17.3    23  12.1     0  15.5   2.9
85179  13.5    19  12.9   0.6  15.1   2.9
85180  30.2  23.5   9.6   0.2  13.4   1.9
85181  26.4  26.2  12.1     0    15   1.9
85182  25.2  27.9  13.4     0  16.2   3.7
85183  19.6  23.8  14.3   8.2  16.1   3.7
85184  27.4  22.1  11.4     0  14.7   3.7
85185  12.2    23    10     0  12.7   2.9
85186  29.8  23.8  11.3     0  12.3   2.9
85187  27.2  23.7   9.7     0    12   2.9
85188  28.4  26.9  12.5     0  13.2   1.9
85189  28.5  26.7  14.2     0  15.1   2.4
85190  24.8  21.7  14.5   9.9  13.3   3.7
85191  12.0  19.1  10.3   0.1  14.8   1.2
85192  22.8  24.2  12.5   0.8  15.6   1.2
85193  26.9  27.1  11.6     0  16.7   1.2
85194  25.2  28.5  12.6     0  15.8   1.9
85195  27.1  29.3  14.2     0  15.2   1.9
85196  28.1    30  14.8     0  16.5   1.9
85197  27.1  31.7  16.6     0  18.9   0.8
85198  26.3  32.6  18.4     0  18.6   2.4
85199  11.3    25  17.6   2.8  20.5   1.2
85200  25.6  29.7  16.1   0.6  20.5   0.8
85201  25.0    32  16.9     0  20.7   1.2
85202  17.8  26.9  17.4     0  17.2   2.9
85203  28.9  24.8  11.4   0.2  10.5   2.4
85204  28.2  28.5  10.5     0  12.2   1.9
85205  26.4  28.1  16.6     0  16.4   2.9
85206  28.1  28.9  11.5     0  14.2   0.8
85207  26.8    31  14.5     0  15.6   1.9
85208  26.6  32.2  16.2     0  16.2   1.2
85209  23.5  32.7    19     0  19.2   1.9
85210  26.9  36.1  18.6     0  18.9   2.4
85211  27.2    35  20.7     0  18.7   2.4
85212  17.2  33.8    17     0  17.4   1.2
85213  27.6  26.7    15  11.2  15.7   2.4
85214  17.6  27.5  13.5     0  14.9   1.2
85215  25.3  26.4    12     0  13.4   1.9
85216  16.4  25.7  13.2     0  14.2   1.2
85217  26.7    28  11.6     0    13   1.9
85218  27.7  33.6  14.6     0    15     6
85219  15.1  26.6  13.4     0  14.5     5
85220   9.2    16  11.4  12.1  13.3     5
85221   9.2    17  11.8  11.7  14.5   3.7
85222  21.3  26.8  11.4   0.3  16.2   2.9
85223  18.0  30.2  14.8     0  18.6   1.2
85224  25.8  31.6    16     0  16.6   1.9
85225  25.5    32    17     0  19.2   2.4
85226  25.3  32.3  18.2     0  18.8   2.4
85227  24.7  32.9  19.2     0  18.6   1.9
85228  24.6  32.4    19     0  18.1   2.4
85229  24.1  31.5  17.4     0  16.4   2.4
85230  20.6  30.8  14.8     0  16.2   3.7
85231  25.1  25.7  11.4   2.4  13.8   1.9
85232  17.8  27.4    14     0  15.1   3.7
85233  24.6    27  12.9     0  13.3   1.9
85234  24.6  30.6    14     0  15.8   1.2
85235  24.0  32.2    16     0  16.4   1.9
85236  22.8  33.9  15.8     0  15.6   2.9
85237  21.8  33.8  18.6     0  15.7   2.9
85238  21.8  34.8    18     0  15.8   4.4
85239   8.1  23.4    14    13    17   4.4
85240  14.6  23.5  13.2  11.5  16.8     5
85241   9.2  22.8    15   3.6    18     5
85242  17.5  26.8  15.9   1.8  18.5   4.4
85243  19.8  27.8  16.4     0  17.6   2.9
85244  20.6  29.5  14.2     0  17.7   0.5
85245  12.2    27    14     0  19.2   1.2
85246  19.2  29.6  14.1     0  17.6   2.4
85247  11.8  22.7  14.1   1.6  15.5   4.4
85248  21.1    23  11.4   1.8  12.4   2.4
85249  12.5  23.2  13.6     0  13.8   2.9
85250  18.8    18  11.2     0   8.4   4.4
85251   8.6  17.8   9.8     0   9.3   0.8
85252  11.4  15.7   8.4   2.2  11.6   1.9
85253  20.0    20   5.8     0   9.9   2.4
85254  19.6  22.2   7.4     0  10.8   2.9
85255  17.7  22.8   9.4     0  10.2   4.4
85256  18.2  19.5     6     0   8.7   2.4
85257  17.5    22     4     0   8.6   1.2
85258  19.1    23   6.5     0   9.7   2.9
85259  18.5  25.6     9     0  10.7   2.9
85260  17.0  24.4   8.8     0  12.1   1.2
85261  18.9  26.4    14     0  13.9   2.9
85262  18.5  27.7  11.2     0  12.7   2.4
