@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND
59185  21.1  25.5  15.2    .0  11.70    .0
59186  21.3  26.1  13.4    .0  13.00    .0
59187  16.5  27.4  15.9    .0  13.10    .0
59188  20.0  28.2  16.1    .0  14.50    .0
59189  26.9  29.0  16.0   1.0  12.20    .0
59190  27.4  29.7  14.4    .0  12.30    .0
59191  27.3  31.8  14.9    .0  13.00    .0
59192  27.4  33.2  17.2    .0  14.10    .0
59193  26.4  34.6  17.2    .0  14.90    .0
59194  20.0  27.6  18.2   2.2  15.90    .0
59195  19.0  29.2  19.3   7.4  15.70    .0
59196  23.1  30.7  17.6    .0  16.60    .0
59197  17.4  28.5  18.6    .3  15.80    .0
59198  12.7  20.4  17.7    .5  14.70    .0
59199  12.7  19.0  16.0   4.7  13.50    .0
59200  12.7  22.3  16.6    .3  14.30    .0
59201  16.5  25.5  15.6    .0  15.60    .0
59202  16.3  26.7  17.1   1.9  16.10    .0
59203  12.7  24.4  19.0   3.9  16.70    .0
59204  14.8  25.5  19.0   5.3  16.60    .0
59205  25.3  29.0  16.0    .0  16.20    .0
59206  17.0  29.3  17.2    .0  15.60    .0
59207  14.4  26.0  17.0   8.7  17.10    .0
59208  22.3  28.0  17.0   4.7  16.10    .0
59209  24.8  30.2  18.0    .0  15.80    .0
59210  24.7  31.6  17.8    .0  15.20    .0
59211  25.6  33.2  17.2    .0  16.10    .0
59212  20.9  31.6  18.6    .0  15.00    .0
59213  19.7  23.5  16.0  12.3  12.70    .0
59214  23.1  24.3  13.6    .0  12.00    .0
59215  16.4  22.5  13.2    .0  12.70    .0
59216  20.5  24.4  14.2  15.4  12.20    .0
59217  20.3  24.0  13.5    .1  12.10    .0
59218  23.9  24.5  13.5    .0  10.60    .0
59219  22.5  25.3  14.7    .0  11.60    .0
59220  22.2  27.2  13.5    .0  13.10    .0
59221  22.1  28.5  13.7    .0  13.50    .0
59222  24.3  31.0  14.6    .0  15.40    .0
59223  20.2  30.7  18.6    .0  16.20    .0
59224  18.4  28.2  17.4    .0  16.40    .0
59225  16.5  26.0  16.1  13.9  14.90    .0
59226  17.8  25.5  16.0  19.6  15.40    .0
59227  21.2  26.9  15.8    .0  15.30    .0
59228  18.5  26.5  15.5    .0  15.10    .0
59229  13.9  20.6  15.0  21.0  13.10    .0
59230  11.0  20.9  15.4   6.2  14.60    .0
59231  12.0  21.6  16.6  16.7  14.40    .0
59232  20.6  25.8  13.0    .0  13.50    .0
59233  21.4  27.3  13.3    .9  14.50    .0
59234  22.2  28.7  14.0    .0  14.30    .0
59235  22.3  28.4  14.5    .0  14.00    .0
59236  21.7  29.3  15.4    .0  13.90    .0
59237  21.2  30.5  15.9    .0  14.90    .0
59238  20.1  29.7  17.3    .0  15.20    .0
59239  20.4  30.0  18.8    .0  14.50    .0
59240  15.3  25.5  15.9    .0  11.60    .0
59241  16.7  25.0  15.5    .0  11.70    .0
59242  15.2  22.9  14.5    .0   9.80    .0
59243  10.7  19.9  12.7   5.6   9.80    .0
59244  17.5  21.5   8.9    .1   8.80    .0
59245  19.5  22.2  10.1    .0   8.90    .0
59246  18.5  22.8   9.8    .0   7.70    .0
59247  19.0  23.3   7.7    .0   8.40    .0
59248  16.7  23.2   8.4    .0   8.10    .0
59249   9.7  15.9   8.6    .0   9.70    .0
59250  18.5  21.8   9.6   5.0   8.80    .0
59251  19.0  22.3   7.5    .0   8.70    .0
59252  16.9  23.8   7.1    .0   8.90    .0
59253  18.3  22.8   9.0    .0   8.50    .0
59254  16.3  24.0   8.6    .0   8.80    .0
59255  17.6  25.0   9.2    .0   9.30    .0
59256  18.5  26.4   9.3    .0   9.00    .0
59257  17.5  25.7  11.0    .0  10.40    .0
59258  18.3  23.4   8.6    .0   8.10    .0
59259  17.9  26.1   9.8    .0  10.30    .0
59260   9.1  20.6  14.0    .0  11.20    .0
59261  18.1  18.5   4.4    .0   5.30    .0
59262  17.9  20.0   1.6    .0   5.80    .0
59263  17.6  21.7   2.6    .0   6.50    .0
59264  17.1  23.9   7.4    .0   7.70    .0
59265  17.2  26.7   5.4    .0   7.40    .0
59266  14.6  26.4   8.2    .0   9.20    .0
59267  10.2  23.1  12.3    .0  11.20    .0
59268   8.4  20.0  13.1    .0   9.70    .0
59269  12.3  23.0  11.0    .0   9.20    .0
59270  11.0  28.1  13.9    .4  12.80    .0
59271  14.3  18.1  10.0  18.8   8.20    .0
59272  14.9  14.1   6.6    .0   5.60    .0
59273  13.1  13.5   1.7    .0   5.80    .0
59274  18.6  14.5   -.5    .0   5.20    .0
59275  18.2  18.2   1.8    .0   6.40    .0
59276  17.8  20.0   2.9    .0   7.00    .0
59277  14.4  21.0   4.2    .0   8.30    .0
59278   5.2  13.6   4.5    .0   5.90    .0
59279  11.3  12.4   1.4    .2   5.30    .0
59280  16.5  14.8  -2.2    .0   5.20    .0
59281  10.4  17.0   1.6    .0   5.90    .0
59282  12.3  19.3   5.8    .0   7.00    .0
59283   4.9  13.4   6.0    .0   7.50    .0
59284  14.5  16.5   3.4    .0   6.70    .0
59285   6.7  14.9   2.3    .0   5.90    .0
59286  11.3  14.8   -.5    .0   5.50    .0
59287  12.8  15.7   1.4    .0   4.70    .0
59288  15.4  14.8  -2.3    .0   4.10    .0
59289  15.5  16.4  -3.0    .0   5.10    .0
59290  15.3  17.8   -.3    .0   4.70    .0
59291  15.3  20.7   2.2    .0   5.80    .0
59292  14.8  20.4    .6    .0   5.50    .0
59293  15.0  22.3   7.6    .0   6.10    .0
59294  14.4  22.2   1.4    .0   5.90    .0
59295  11.4  20.0   3.7    .0   6.30    .0
59296   4.4  15.0  10.0    .5   6.10    .0
59297   7.2  14.5   1.0    .0   5.60    .0
59298  13.6  19.4   2.6    .0   5.50    .0
59299  13.4  18.2   1.6    .0   5.90    .0
59300  10.4  21.7   4.2    .0   6.90    .0
59301   5.9  23.3  11.2    .0   6.60    .0
59302   9.8  23.1  12.1    .0   7.70    .0
59303   5.7  18.5   8.2    .0   7.20    .0
59304   7.1  11.5   5.4   2.1   7.00    .0
59305   3.7  10.2   7.1   2.5   8.30    .0
59306   3.6  11.5   8.0    .3   8.00    .0
59307   3.6  10.6   9.3   7.1   8.80    .0
59308   3.5  10.6   8.4   5.0   7.90    .0
59309   3.5   9.0   5.4    .0   6.30    .0
59310   4.3  12.2   4.6   2.5   7.30    .0
59311   8.1  12.5   4.2   3.2   5.90    .0
59312   3.4   5.7   4.2  12.6   6.10    .0
59313   3.3   4.7   2.7  25.6   5.50    .0
59314   5.3   7.5   1.4    .3   5.20    .0
59315  10.6   9.9  -1.0    .0   5.10    .0
59316  10.0  14.2   1.8   1.5   6.50    .0
59317   8.1  15.2   5.8    .0   6.60    .0
59318  10.4  12.8   6.4    .0   6.30    .0
59319   4.6  11.5   5.2    .0   6.10    .0
59320   5.0  12.5   4.6   3.0   7.30    .0
59321   3.7  10.5   2.4    .8   6.00    .0
59322   3.6  11.5   2.9    .0   5.80    .0
59323   7.6  13.4   4.4    .0   6.30    .0
59324   6.6  10.9   2.2    .0   5.90    .0
59325   3.2   7.2   2.5    .0   5.00    .0
59326   7.9   5.5  -2.0    .0   3.60    .0
59327   9.6   4.0  -5.4    .0   3.30    .0
59328   9.4   5.2  -6.4    .0   3.20    .0
59329   7.0   6.7  -5.8    .0   3.80    .0
59330   7.4   9.9  -1.8    .0   4.80    .0
59331   6.4  12.2  -2.8    .0   5.20    .0
59332   3.1   9.7   2.8    .0   5.20    .0
59333   2.6   9.5   3.2    .0   5.50    .0
59334   2.7  11.9   4.1    .0   6.10    .0
59335   4.5  13.9   5.5    .1   6.80    .0
59336   2.5  14.3   7.1    .4   7.70    .0
59337   3.2  14.3   9.0    .0   7.60    .0
59338   4.5  14.6   4.9    .0   7.80    .0
59339   2.5   8.9   5.5   1.9   7.20    .0
59340   2.5   6.9   2.0   2.6   5.80    .0
59341   3.2   2.2   -.9    .0   3.70    .0
59342   4.6   4.1  -1.6    .0   3.70    .0
59343   3.7   6.9   -.2   8.4   5.30    .0
59344   7.6  11.2   -.2    .3   5.40    .0
59345   2.4   4.6    .8    .0   4.40    .0
59346   2.4   5.2   1.0   5.7   5.50    .0
59347   4.1  10.5   4.3   6.0   6.30    .0
59348   2.4   6.8   1.2    .5   4.80    .0
59349   2.3   2.2    .9    .2   4.70    .0
59350   4.3   4.0   -.1    .0   4.20    .0
59351   5.0   3.1    .0    .0   4.00    .0
59352   2.4   5.0   -.5    .0   5.00    .0
59353   2.3   3.4    .1    .0   4.60    .0
59354   2.6   5.1    .4    .0   4.90    .0
59355   4.3   6.5   -.6    .0   4.70    .0
59356   2.3   4.0    .6   5.0   5.00    .0
59357   2.3   5.5    .1  19.1   4.90    .0
59358   3.0   8.5    .2    .0   5.40    .0
59359   2.7  10.1   1.6    .0   5.80    .0
59360   3.4  12.2  -1.2   1.8   5.50    .0
59361   2.4  12.5   5.2    .0   6.70    .0
59362   2.4  11.6   5.0   9.4   7.20    .0
59363   6.4   8.0   1.1  11.8   5.50    .0
59364   5.4   9.8    .5    .0   4.70    .0
59365   7.7   8.2    .9   1.4   5.00    .0
60001   7.3   6.4   -.7    .0   5.00    .0
60002   2.9   4.1  -1.0    .0   4.60    .0
60003   3.0   5.6  -2.5    .0   4.70    .0
60004   2.4   4.7    .0    .0   5.00    .0
60005   2.5   4.2    .6    .2   5.30    .0
60006   2.6   4.5    .1    .0   5.00    .0
60007   3.9   5.9    .5   6.4   4.80    .0
60008   2.5   2.2  -1.4   4.0   4.40    .0
60009   2.6   1.3  -1.5    .2   4.30    .0
60010   2.6    .4 -10.5   9.9   2.50    .0
60011   2.6  -7.8 -20.2    .0   1.60    .0
60012   2.6  -5.9  -8.8    .3   2.60    .0
60013   3.6  -4.3  -7.0  10.8   2.70    .0
60014   3.3  -6.3 -19.5   5.2   1.80    .0
60015   2.7  -7.5 -21.3   1.1   1.70    .0
60016   2.7  -8.4 -16.4    .0   1.80    .0
60017   2.8  -4.1  -8.6    .0   2.60    .0
60018   2.8  -4.8  -6.1   8.2   2.90    .0
60019   9.3  -2.3 -11.6   6.5   2.40    .0
60020   6.5   2.6 -13.5    .0   3.20    .0
60021   7.3   1.4  -6.8   4.0   3.30    .0
60022   9.6  -2.3 -14.6    .0   2.00    .0
60023   3.0  -7.5 -18.7    .0   1.70    .0
60024   4.4    .5 -16.1    .0   2.60    .0
60025   3.0   3.0  -3.8    .0   3.80    .0
60026   6.7   6.5    .9    .0   4.70    .0
60027   6.6   8.0    .4    .0   5.00    .0
60028   4.2  11.2   1.9    .0   5.10    .0
60029   3.2  12.0   3.4    .0   5.20    .0
60030   7.5   6.6  -3.2   3.2   4.80    .0
60031   3.5   1.9  -5.4    .0   3.70    .0
60032   8.7  -1.3 -11.7    .0   1.90    .0
60033  11.8  -6.5 -15.4    .0   1.60    .0
60034   8.7  -5.0 -15.9    .0   1.50    .0
60035   9.2  -4.2 -15.1    .0   1.70    .0
60036  11.5  -5.4 -10.5    .0   1.60    .0
60037   8.7  -4.4 -11.5    .0   1.70    .0
60038   4.5  -4.6 -11.4    .0   2.00    .0
60039   6.5  -4.6  -9.9    .0   2.10    .0
60040  11.4  -1.0 -14.2    .0   2.00    .0
60041   6.5  -1.5  -8.6    .0   2.80    .0
60042   9.9  -1.5  -8.6   2.8   2.80    .0
60043   3.9   7.0    .2    .0   4.40    .0
60044  12.0  13.5   3.2   3.2   5.80    .0
60045   5.1  11.8   3.1    .0   6.00    .0
60046   4.0   5.0    .3  12.3   5.00    .0
60047   5.5   5.0   -.2   4.1   4.60    .0
60048   4.3   7.5  -1.8    .0   5.20    .0
60049   4.2   6.5   3.8   8.8   6.00    .0
60050   4.7  16.9   1.1   6.5   8.50    .0
60051   4.3  11.0   4.2  10.1   6.10    .0
60052   4.7   7.1   4.0   1.7   6.30    .0
60053   9.3  13.0    .7   2.8   7.00    .0
60054   4.4  14.2   7.1   1.8   7.60    .0
60055  11.5  11.8   4.2   4.0   5.90    .0
60056  13.1  13.6   1.0    .0   5.30    .0
60057   6.2  12.6   4.5   1.8   7.40    .0
60058  11.2   6.6   1.2   4.1   4.60    .0
60059   7.0  12.6   -.4    .0   6.30    .0
60060  12.8  17.6   5.2    .0   7.40    .0
60061   4.9   8.2   3.5    .0   6.60    .0
60062   4.9   7.5   5.2    .1   6.90    .0
60063   5.0   6.5   4.4    .9   6.60    .0
60064   5.3   9.5   2.1    .9   6.10    .0
60065   5.5   8.0   1.0    .0   5.00    .0
60066   7.7   3.1  -1.9    .5   3.10    .0
60067  12.4   3.2  -3.7    .0   2.80    .0
60068   5.1   -.4  -3.0    .0   2.80    .0
60069  13.7   4.5  -3.0    .0   2.90    .0
60070  10.7   5.7  -3.1    .0   2.80    .0
60071   6.0   7.5  -1.8    .0   2.80    .0
60072   7.8   8.7   1.2    .1   4.10    .0
60073   7.4   9.7   2.0    .0   4.60    .0
60074  16.0  17.4    .9    .0   5.30    .0
60075  11.7  19.2   5.6    .0   6.00    .0
60076   5.4  18.4   9.0    .0   6.90    .0
60077   6.1  17.0   7.2    .0   7.60    .0
60078   5.6   7.8   3.6    .0   5.40    .0
60079   5.8   5.7   1.0    .0   4.60    .0
60080   5.9   5.4   1.4    .0   5.10    .0
60081   6.0   9.5   2.6    .0   5.40    .0
60082  19.1  11.8   1.5    .0   4.40    .0
60083  19.5  14.2  -2.2    .0   4.00    .0
60084  19.8  14.9   -.4    .0   4.50    .0
60085  12.7  14.0   3.4    .0   4.60    .0
60086  16.0  14.4   4.6    .0   5.40    .0
60087  12.8  19.6   7.3    .7   7.60    .0
60088   9.5  21.5   6.5    .0   8.10    .0
60089  11.8  19.4   7.3   3.4   7.90    .0
60090  11.1  17.6   6.9   2.6   8.30    .0
60091   8.9  14.5   8.4    .0   8.80    .0
60092  10.7  15.3   8.6   1.2   8.20    .0
60093  11.2  14.0   6.4  11.2   7.30    .0
60094   7.8  10.4   6.7   5.5   6.30    .0
60095   9.5  12.2   5.5    .1   6.40    .0
60096  12.9  14.0   6.4    .0   7.00    .0
60097  21.6  15.9   3.6    .0   4.80    .0
60098  20.3  15.6   4.1    .0   5.10    .0
60099  21.8  22.4   5.5    .0   6.30    .0
60100  13.4  20.5   6.2    .0   8.00    .0
60101   9.3  17.6   9.7    .0   8.90    .0
60102  20.9  19.5   4.7   1.8   7.50    .0
60103  20.9  24.0   8.5    .0   8.30    .0
60104  14.3  21.5  11.0    .0   8.40    .0
60105  22.1  22.8   5.9    .0   7.50    .0
60106  15.4  21.6   8.7    .0   6.90    .0
60107  14.5  17.7   8.5    .1   7.70    .0
60108  15.2  19.4   4.7    .0   7.90    .0
60109  14.6  21.5  11.7    .0   8.30    .0
60110  16.9  23.0  10.1    .0   7.60    .0
60111   9.6  14.6  10.4   6.8   9.20    .0
60112  15.5  17.2   6.7    .9   8.00    .0
60113  19.4  18.2   6.6    .3   7.30    .0
60114  10.9  14.0   5.4    .0   6.70    .0
60115  18.3  14.5   3.3    .0   5.40    .0
60116   9.2   9.0   4.3    .0   5.20    .0
60117  18.7  12.6   -.6   1.2   4.70    .0
60118  22.7  15.0  -1.2    .0   4.90    .0
60119   9.3  10.4   5.4  12.0   6.80    .0
60120   9.8  10.2   3.8   2.6   6.90    .0
60121  15.8  14.9   1.4    .5   7.90    .0
60122  16.6  14.9   6.4    .3   7.70    .0
60123  15.1  13.4   3.7   4.8   7.00    .0
60124  27.1  15.3   1.6    .3   4.90    .0
60125  12.8  15.5   2.2    .0   7.00    .0
60126   9.6  13.6   8.7   3.9   6.80    .0
60127   9.7  12.0   7.5   3.8   7.80    .0
60128  10.5  14.0   8.3   1.8   8.00    .0
60129   9.8  12.9   8.4    .8   8.60    .0
60130  10.1  16.0   9.4   1.0   9.70    .0
60131  20.1  19.4  10.8    .5  10.20    .0
60132  24.1  22.2   8.4    .0   9.80    .0
60133  27.9  22.3   7.7    .0   8.20    .0
60134  27.2  22.5   8.0    .0   7.40    .0
60135  11.7  16.5  11.1    .0   9.20    .0
60136  24.3  21.9   7.0   1.5   9.00    .0
60137  28.0  24.5   7.7    .0   9.10    .0
60138  25.4  30.6  14.8    .0  13.00    .0
60139  23.7  30.6  15.2    .0  11.70    .0
60140  21.9  31.5  18.8    .0  12.50    .0
60141  10.3  27.7  15.5    .0  12.80    .0
60142  29.0  23.0  12.6  27.0  11.20    .0
60143  26.5  26.5  11.0    .0  12.50    .0
60144  22.8  21.8  11.8   8.5  11.60    .0
60145  26.7  22.8   8.8    .0  10.60    .0
60146  23.0  24.2   9.3    .0   9.90    .0
60147  25.9  21.8  11.4    .0   7.10    .0
60148  22.9  18.7   7.3    .0   7.20    .0
60149  12.6  17.1   9.5  13.4   8.80    .0
60150  10.6  18.5  11.2   3.7  10.60    .0
60151  10.5  15.3  12.7   2.4  11.30    .0
60152  14.6  21.5  12.9   4.6  12.40    .0
60153  25.3  25.3  12.6    .0  13.00    .0
60154  27.4  27.0  11.9    .0  12.20    .0
60155  20.9  27.2  13.2    .0  12.50    .0
60156  28.8  28.6  11.9    .0  12.30    .0
60157  27.8  28.7  12.6    .0  12.40    .0
60158  23.7  28.8  13.3    .0  13.80    .0
60159  23.3  28.2  16.2   1.6  13.90    .0
60160  25.8  29.7  17.8    .0  14.40    .0
60161  29.3  28.7  15.4    .8  13.40    .0
60162  25.0  30.0  15.9    .0  13.80    .0
60163  20.0  23.0  14.1   3.6  11.00    .0
60164  28.1  23.6  11.1    .0   8.90    .0
60165  30.3  26.7  12.3    .0  10.60    .0
60166  29.1  29.3  12.5    .0  12.70    .0
60167  25.5  29.3  14.9    .0  13.60    .0
60168  15.6  24.0  14.7    .0  11.00    .0
60169  24.8  26.0  11.5    .0   8.90    .0
60170  16.2  26.2  11.9    .0  11.20    .0
60171  28.3  27.4  10.8    .9  11.70    .0
60172  21.9  29.0  12.5    .0  11.50    .0
60173  15.1  20.7  12.4   1.0   9.80    .0
60174  23.6  23.0   9.0   9.6  10.40    .0
60175  27.8  25.4  10.8    .3   9.10    .0
60176  25.1  28.0  10.0    .0   8.80    .0
60177  27.3  28.4  11.0    .0  10.80    .0
60178  16.1  25.4  16.9    .1  13.40    .0
60179  13.5  27.5  14.7   2.4  13.00    .0
60180  27.8  27.4  14.1   5.3  13.00    .0
60181  21.6  27.2  11.8    .0  12.10    .0
60182  13.7  17.7   9.1   4.1   9.60    .0
60183  22.6  22.6   8.2    .5   8.70    .0
60184  23.6  22.8   5.4    .0   8.60    .0
60185  15.6  22.9  13.0   2.2  11.20    .0
60186  16.3  21.5  11.7    .5   8.50    .0
60187  20.3  25.0   9.9    .0   9.10    .0
60188  28.0  28.5  11.1    .0  10.20    .0
60189  20.2  31.3  15.3    .0  11.70    .0
60190  26.5  32.4  15.4    .0  12.00    .0
60191  13.9  26.2  15.4    .0  13.00    .0
60192  20.5  25.7  12.6   2.6  10.10    .0
60193  26.3  29.0  10.9    .0  10.80    .0
60194  27.0  30.3  14.4    .0  11.20    .0
60195  15.5  22.5  15.5   6.4  10.90    .0
60196  16.7  23.5  12.2    .0  11.10    .0
60197  26.1  27.8  11.6    .0  12.40    .0
60198  23.0  31.2  14.5    .0  12.40    .0
60199  16.5  27.9  16.5    .0  15.10    .0
60200  26.4  30.2  14.3    .0  13.50    .0
60201  27.0  32.4  16.7    .0  14.00    .0
60202  27.0  34.9  18.6    .0  14.80    .0
60203  20.8  33.7  19.8    .0  15.70    .0
60204  23.9  27.5  14.4   2.3  12.20    .0
60205  23.5  30.1  14.4    .0  12.00    .0
60206  14.2  20.6  10.3   4.8   9.50    .0
60207  12.3  14.5  11.0   3.1  10.00    .0
60208  15.0  20.4  11.8  30.7  10.80    .0
60209  19.2  25.0  15.4   2.3  12.30    .0
60210  12.2  19.7  14.1    .0  11.90    .0
60211  23.4  23.7  12.2   5.2  11.40    .0
60212  24.4  26.0  12.7    .0  12.50    .0
60213  24.9  28.1  14.0    .0  13.60    .0
60214  25.6  29.6  15.2    .0  14.60    .0
60215  20.5  27.4  17.5    .0  15.40    .0
60216  21.8  27.4  17.5    .0  12.30    .0
60217  22.0  26.5  16.1    .0  11.50    .0
60218  24.1  29.6  12.3    .0  13.20    .0
60219  19.5  31.0  18.2    .0  14.70    .0
60220  23.5  26.0  15.1   1.6  11.50    .0
60221  22.3  27.5  12.7    .0  12.20    .0
60222  16.3  22.9  15.8  12.6  13.50    .0
60223  24.0  25.7  13.5    .0  12.40    .0
60224  24.2  27.5  13.4    .0  13.10    .0
60225  23.2  30.0  15.5    .0  12.70    .0
60226  18.8  27.5  17.4   9.3  13.00    .0
60227  20.0  24.4  11.8   2.9  11.50    .0
60228  21.7  24.4  11.8    .9  10.70    .0
60229  17.7  24.5  16.5    .0  11.00    .0
60230  24.0  26.5  10.8    .0  10.70    .0
60231  23.5  32.2  14.3    .0  12.80    .0
60232  18.8  33.0  18.2    .0  13.60    .0
60233  21.5  24.0  12.1   1.2   7.50    .0
60234  19.0  24.6  10.7    .0   9.50    .0
60235  22.2  25.0  11.1    .0   9.70    .0
60236  22.1  29.7  10.9    .0  12.30    .0
60237  20.4  32.5  16.3    .0  14.90    .0
60238  21.3  31.9  17.0    .0  15.20    .0
60239  21.3  33.6  16.4    .0  15.10    .0
60240  21.2  34.6  17.3    .0  15.20    .0
60241  20.9  33.4  16.3    .0  15.30    .0
60242  18.6  30.1  17.1    .0  13.30    .0
60243  20.2  27.6  13.2    .0  10.80    .0
60244  10.0  19.6  14.0    .0  11.20    .0
60245  19.7  23.9  10.1   6.2  10.00    .0
60246  18.1  26.5  11.6    .0  10.00    .0
60247  20.1  25.6  11.4    .0   8.60    .0
60248  20.0  30.3  11.9    .0   9.30    .0
60249  19.2  30.1  12.3    .0  10.10    .0
60250  11.0  25.1  14.5    .0  13.10    .0
60251  17.0  19.1  11.3   9.2   8.80    .0
60252  13.3  20.6   6.9    .1   7.70    .0
60253  12.7  18.8   9.5    .0   7.50    .0
60254  19.4  21.4   4.2    .0   6.20    .0
60255  18.4  21.9   6.9    .0   7.90    .0
60256  17.4  23.0   7.2    .0   8.00    .0
60257  18.2  21.7   7.5    .0   7.20    .0
60258  18.4  21.7   8.7    .0   7.30    .0
60259  13.6  23.6  10.0    .0   7.30    .0
60260  16.3  26.2  11.7    .0   8.10    .0
60261  15.4  27.2  15.6    .0   8.40    .0
60262  16.5  27.2  15.5    .0   8.80    .0
60263  16.9  26.8  14.5    .0   8.10    .0
60264  11.3  22.6  13.9    .0   8.30    .0
60265  15.4  26.8  11.5    .5   8.80    .0
60266   8.2  18.8  14.0    .2  10.40    .0
60267   8.3  17.3  10.8   4.7   9.80    .0
60268  15.5  18.0   8.2    .3   6.90    .0
60269  16.1  19.2   2.2    .0   6.40    .0
60270  16.6  20.2   3.2    .0   6.70    .0
60271  10.1  17.6   4.2    .0   8.10    .0
60272   7.7  14.1   9.4   1.2   9.80    .0
60273  11.5  17.2   4.6   7.0   8.00    .0
60274   9.3  16.0   8.9    .5   9.20    .0
60275   9.4  23.4   7.1    .0  11.90    .0
60276  15.4  21.6   7.9   3.7   8.90    .0
60277  15.2  21.9   6.4    .0   8.60    .0
60278  17.5  20.4   5.8    .0   8.40    .0
60279  12.3  24.3  11.2    .0   9.70    .0
60280  14.3  25.3  12.4    .0  10.80    .0
60281   8.9  23.5  11.8    .0  10.80    .0
60282  12.3  20.7   9.8  26.8   9.20    .0
60283  16.3  23.0   7.3    .0   8.60    .0
60284   6.8  22.5   8.6    .0  10.20    .0
60285   7.8  19.0  11.1   7.7  10.70    .0
60286   5.4  15.2   8.8   5.9   8.50    .0
60287   7.0  13.5   7.6   1.9   8.00    .0
60288  15.2  16.5   3.5   6.2   6.40    .0
60289   6.6  18.3   6.5    .0   8.20    .0
60290   4.6  19.0   8.6   7.2   9.60    .0
60291   7.9  15.0   7.2   2.9   8.80    .0
60292  11.8  13.6   4.2   4.4   6.20    .0
