@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND                 
1984099   15.20   18.00    2.90     .00    7.90    5.00
1984100    8.20   13.40    8.30    1.60   11.10    4.00
1984101    8.30   12.50    8.00    4.70   10.70    2.00
1984102   12.70   17.20    5.00     .00    9.60    3.00
1984103    8.40   15.40    8.20     .00   10.40    4.00
1984104    8.50   14.30    8.90    1.60   10.50    3.00
1984105   17.90   17.20    7.20    5.70   10.90    2.00
1984106   23.10   21.50    4.50     .00    8.00    1.00
1984107   21.30   22.00    5.60     .00    7.10    5.00
1984108   10.40   19.90    8.60     .00    7.40    4.00
1984109    8.80   14.60    6.10     .00    7.50    6.00
1984110   15.50   15.20    8.20     .00    4.70    6.00
1984111   25.50   15.60    1.10     .00    4.40    4.00
1984112   10.20   16.30    2.70     .00    5.30    2.00
1984113   20.50   16.50    2.40     .00    5.90    1.00
1984114   11.80   19.70    3.70     .00    9.30    1.00
1984115   10.50   14.00    6.70    2.80   10.10    2.00
1984116    9.20   13.20    1.50    8.90    7.90    3.00
1984117   22.90   18.20    3.00    1.00    8.30    3.00
1984118   15.20   13.80    3.00     .20    5.10    4.00
1984119   19.70   10.80   -1.80     .30    5.20    1.00
1984120   25.50   13.70   -1.60     .00    4.80    2.00
1984121   12.30   13.40    2.70     .00    7.90    6.00
1984122   12.00   17.00    8.10    2.20   11.50    5.00
1984123   18.50   21.20   10.10    5.00   13.50    1.00
1984124   19.10   24.40   10.50     .00   11.90    1.00
1984125   18.40   26.80   13.20     .00   14.50    5.00
1984126   16.70   26.40   15.80     .00   13.80    5.00
1984127   21.90   23.20   11.00    1.10   13.30    2.00
1984128   24.10   23.70   11.80     .00   12.50    3.00
1984129   15.80   19.60   11.00     .70   12.20    5.00
1984130    9.80   11.00    6.60    9.00    9.70    2.00
1984131    9.90   11.00    6.40   28.30   11.60    2.00
1984132    9.90   12.60    8.70   11.50   11.90    1.00
1984133   10.00   14.60    9.60    9.50   12.90    2.00
1984134   12.20   15.80   11.30    1.10   12.70    2.00
1984135   15.60   17.40    8.50     .40   12.30    3.00
1984136   19.60   19.80    7.20     .00    9.60    2.00
1984137   14.10   23.40   12.20     .00   14.00    3.00
1984138   17.60   23.40   12.80     .80   13.80    1.00
1984139   26.70   23.10    9.60    7.20   11.90    2.00
1984140   27.50   26.50   10.30     .00   13.00    2.00
1984141   24.20   29.70   14.60     .00   13.90    7.00
1984142   26.20   27.70   10.80    3.90   12.30    5.00
1984143   24.00   23.50   11.40     .00   12.70    2.00
1984144   12.40   26.90   12.00     .00   12.90    4.00
1984145   22.60   19.20   12.30    1.00   13.90    2.00
1984146   22.60   21.60    9.70     .00   11.10    2.00
1984147   21.80   22.70   10.20     .30   11.50    1.00
1984148   23.50   24.60   12.60     .40   12.40    2.00
1984149   22.80   21.80   14.70    2.80   12.70    2.00
1984150   26.90   23.60   10.70    1.60   13.00    2.00
1984151   17.80   19.70   11.00   13.90   13.20    2.00
1984152   30.30   20.60    7.90    7.00   12.50    1.00
1984153   12.60   19.30   12.10     .00   14.30    2.00
1984154   29.90   25.70   12.00     .40   14.10    2.00
1984155   29.60   28.20   11.90     .00   15.10    1.00
1984156   18.70   26.00   12.80     .00   16.20    2.00
1984157   22.70   26.00   10.90    1.10   13.20    2.00
1984158   15.90   21.90   14.30     .00   13.90    3.00
1984159   18.30   21.30   12.50    2.00   15.20    2.00
1984160   21.50   20.20   10.30    2.00   13.00    2.00
1984161   19.60   20.80   11.10    2.00   11.50    3.00
1984162   27.20   21.70   13.00     .00   12.70    2.00
1984163   22.10   25.80    9.80     .00   13.70    1.00
1984164   18.10   19.60   11.40    1.00    9.80    4.00
1984165   29.80   21.10    5.50     .00    7.80     .00
1984166   30.40   25.20    8.50     .00   12.10    1.00
1984167   14.60   22.00   14.10     .00   16.60    2.00
1984168   24.50   20.70   11.10    6.40   11.50    3.00
1984169   26.10   22.30    8.80     .00   11.20    1.00
1984170   24.50   24.20    9.60     .00   12.90    2.00
1984171   25.10   26.00   11.30     .00   13.60    1.00
1984172   29.00   27.10   13.50    1.80   14.50    2.00
1984173   28.30   29.30   13.90     .00   17.50    1.00
1984174   16.90   26.90   17.50     .00   18.90    3.00
1984175   22.50   26.80   17.50    7.00   17.90    2.00
1984176   10.70   20.80   11.90   10.20   14.20    1.00
1984177   24.80   19.00    8.60    6.90   10.70    3.00
1984178   20.70   22.30   10.40     .00   12.10    1.00
1984179   29.10   23.20    8.30     .00   12.00    1.00
1984180   29.60   29.50   11.50     .00   13.80    3.00
1984181   23.60   30.30   15.00     .00   16.20    1.00
1984182   23.90   24.10   12.20    6.60   15.50    1.00
1984183   22.40   23.50   14.40     .00   13.40    1.00
1984184   23.70   30.50   12.30     .00   17.40    3.00
1984185   16.40   22.60   12.10   24.70   14.80    2.00
1984186   23.50   18.70    8.90    3.40   11.60    3.00
1984187   17.00   19.40    8.80     .10   12.30    3.00
1984188   15.00   17.90    9.00     .00   12.70    2.00
1984189   20.30   10.60    9.00     .00   11.60    2.00
1984190   20.10   21.50    8.50     .30   13.20    2.00
1984191   26.10   25.70   11.20     .00   13.80    1.00
1984192   27.70   28.00   11.70     .00   14.70    1.00
1984193   27.40   30.20   13.40     .00   16.60    1.00
1984194   26.50   34.70   15.50     .00   19.20    2.00
1984195   25.20   34.70   18.00     .00   22.30    1.00
1984196   24.40   30.90   18.40     .00   18.60    2.00
1984197   25.70   31.20   17.50     .00   18.50    1.00
1984198   18.50   25.10   14.10     .20   15.30    3.00
1984199   12.70   15.00   12.00     .20   14.20    1.00
1984200   15.40   18.60    9.70    9.70   13.70    2.00
1984201   24.80   24.20   11.00     .00   13.20    1.00
1984202   16.60   22.50   12.40     .00   15.60     .00
1984203   22.30   25.40   12.50     .00   16.00    1.00
1984204   25.90   27.60   12.50     .00   15.30    1.00
1984205   24.40   30.90   13.00     .00   15.10    1.00
1984206   21.80   26.50   16.10    1.50   15.20    2.00
1984207   21.20   26.20   13.50     .00   14.40    1.00
1984208   13.40   22.50   14.20     .00   16.60    4.00
1984209   18.40   23.20   13.90   58.00   13.00    2.00
1984210   16.60   19.70   11.50     .00   13.00    2.00
1984211   20.50   23.20   10.00     .00   15.20    1.00
1984212   21.30   27.40   16.20     .00   17.80    2.00
1984213   24.20   28.30   15.00     .00   19.20     .00
1984214   26.00   32.30   15.60     .00   20.50    1.00
1984215   18.60   27.40   17.60     .00   18.10    2.00
1984216   24.70   27.50   14.20     .00   15.70    1.00
1984217   24.80   29.20   15.60     .00   17.80    1.00
1984218   24.70   30.40   15.00     .00   19.00     .00
1984219   21.90   31.20   15.70     .00   19.60    1.00
1984220   15.60   27.70   17.20     .00   18.80    3.00
1984221   17.20   26.00   16.00     .30   19.50    1.00
1984222   20.20   28.10   15.10     .00   18.30    3.00
1984223   15.10   29.30   20.50     .00   18.20    2.00
1984224   16.90   24.30   14.80     .00   18.90    3.00
1984225   19.70   24.30   16.50   18.30   17.30    3.00
1984226   12.50   23.30   15.30    1.80   18.80    1.00
1984227   20.10   25.00   15.70     .00   16.30    1.00
1984228   17.70   25.60   15.00     .00   14.10    1.00
1984229   20.90   26.50   14.00     .00   13.50    1.00
1984230   19.50   24.50   12.40     .00   15.40    1.00
1984231   20.70   25.00   12.00    1.50   13.70    2.00
1984232   14.60   23.30   12.20     .00   13.00    1.00
1984233   22.90   23.50    9.90     .00   11.90    1.00
1984234   21.40   23.80    8.80     .00   13.10    2.00
1984235   23.00   26.00   10.70     .00   12.40    1.00
1984236   23.40   26.80   12.00     .00   13.70     .00
1984237   20.00   29.00   11.20     .00   15.30    3.00
1984238   10.50   23.50   16.40     .00   17.10    2.00
1984239   12.90   25.60   15.70     .00   18.30    2.00
1984240   15.10   20.80   15.70   20.50   13.60    2.00
1984241   21.90   22.40    8.90     .00   11.50    1.00
1984242   21.20   23.10    8.20     .00   12.60    2.00
1984243   20.20   24.90    9.80     .00   13.80    1.00
1984244   17.20   25.80   13.50     .00   14.00    1.00
1984245   17.00   27.40   14.60     .00   16.20    2.00
1984246   19.40   28.70   15.30     .00   15.90    2.00
1984247   21.00   30.20   13.60     .00   14.80    1.00
1984248   21.10   30.60   13.50     .00   16.70     .00
1984249   20.40   31.20   13.90     .00   15.20    1.00
1984250   19.60   31.20   14.00     .00   14.80    1.00
1984251   17.60   27.80   14.60     .10   17.20    2.00
1984252   16.40   25.20   14.00     .10   12.80    1.00
1984253   11.80   20.10   12.80     .00   11.10    1.00
1984254   19.10   27.00    7.90     .00   11.60    3.00
1984255   14.60   20.30   10.50    1.10   11.50    2.00
1984256   19.10   24.90    6.90     .20   10.40    1.00
1984257   17.80   26.50   10.40     .00   13.00    1.00
1984258   18.80   27.80   10.90     .00   13.30    1.00
1984259   16.90   29.50   10.60     .00   13.40    1.00
1984260    8.70   23.90   15.50     .60   16.90    2.00
1984261   12.60   25.00   11.20     .40   15.30    1.00
1984262   16.10   23.00   12.60    6.20   14.40    1.00
1984263   17.30   25.30   10.10     .00   13.70    2.00
1984264   13.20   27.40   11.60     .00   15.00    2.00
1984265   12.70   25.50   16.00     .00   16.70    1.00
1984266   10.10   23.30   12.60    1.60   15.30    1.00
1984267   14.10   23.50    9.10    1.10   11.50    2.00
1984268    9.30   21.40   13.80     .00   13.60    5.00
1984269    9.70   20.40   10.90   11.80   13.80    6.00
1984270   11.40   16.30   18.30   10.90   10.80    2.00
1984271    9.10   15.60    5.60     .00   11.20     .00
1984272   13.70   21.40    6.70     .40   11.50    1.00
1984273    8.80   21.90    9.60     .00   13.20     .00
1984274   17.90   25.50    9.60     .20   14.60    1.00
1984275   14.70   28.20   15.60     .00   14.70    1.00
1984276   12.50   23.50   16.60     .00   15.70    4.00
1984277   14.00   22.70    8.40    5.00   13.10    2.00
1984278   16.80   22.80   11.60    5.00   12.40    2.00
1984279    5.20   26.70   10.50     .00   13.70    4.00
1984280    5.10   20.80   14.20    5.30   16.40    4.00
1984281    5.40   19.10   14.50   24.80   16.80    4.00
1984282    5.50   16.10   10.90   11.70   10.80    2.00
1984283   16.30   17.70    5.50     .00    9.60    1.00
1984284   14.10   20.30    5.30     .00   10.40    1.00
1984285   10.80   22.20    8.60     .00   12.00    2.00
1984286    4.70   17.10   11.00     .10   14.60    1.00
1984287   12.60   18.90    8.40     .90   10.60    2.00
1984288   11.00   17.20    3.50     .00    9.20    1.00
1984289    8.90   18.90    7.10     .00   11.10    3.00
1984290    9.90   14.70    4.50     .00    8.10    3.00
1984291    9.80   12.80    -.20     .00    6.30    1.00
1984292   15.00   17.70    -.50     .00    7.30    2.00
1984293   14.50   21.40    6.00     .00    9.50    3.00
1984294   12.80   22.40    4.40     .00    8.60    1.00
1984295    6.50   21.10    7.00     .00   10.70     .00
1984296    7.40   18.60    9.40     .00    9.70    1.00
1984297   12.90   21.50    4.50     .00   11.40    1.00
1984298   12.30   20.90    7.20     .00   10.40    1.00
1984299   12.10   20.80    6.50     .00   10.70    2.00
1984300   12.90   21.60    5.90     .00   10.30    1.00
1984301   10.20   21.00    8.60     .00   12.00    1.00
1984302    3.80   13.80    9.90     .00   12.80    1.00
1984303    3.80   11.20    8.90    3.00   11.60    1.00
1984304    8.70   14.80    5.30     .40   10.20     .00
1984305    7.50   13.00    1.40     .00    8.90     .00
1984306    5.30   12.60    3.40     .00    7.70    2.00
1984307    5.90    9.90     .50     .20    8.30    1.00
1984308    9.40   11.70   -1.60     .30    7.00    3.00
1984309    3.50    6.40    1.20     .00    7.70    1.00
1984310    3.40    7.80    2.50     .00    8.50    1.00
1984311    6.80   15.30    2.60     .00    9.20    2.00
1984312    9.90   20.00    6.40     .00   10.10    3.00
1984313    9.50   18.90    3.40     .00   10.10    2.00
1984314   10.20   17.70    6.90     .00   10.20    3.00
1984315    8.50   19.50    4.20     .00   10.50     .00
1984316    6.80   11.90    1.60     .00    7.00    4.00
1984317    7.70    7.30   -3.50     .00    5.50    2.00
1984318    8.40    6.80   -2.30     .00    5.00    5.00
1984319    8.90    5.00   -4.00     .00    3.30    5.00
1984320    3.00     .70   -2.50     .00    4.90    8.00
1984321    3.00    4.40     .00   11.70    6.10    5.00
1984322    2.90    7.90    2.50     .30    6.70   10.00
1984323    3.30    8.00    2.50    4.30    7.60    3.00
1984324    4.40    8.00    2.40     .10    6.90    8.00
1984325    2.80    7.10    3.50    4.20    8.60    2.00
1984326    2.80    6.50    4.00     .30    7.80    3.00
1984327    7.50   11.00     .90     .00    7.60    1.00
1984328    3.10   15.00    1.80     .00    8.10    3.00
1984329    7.00   20.40    8.00     .00   11.30    1.00
1984330    4.30   15.50    7.70    4.20   11.70    2.00
1984331    6.20   18.00    6.60     .00   11.10    1.00
1984332    2.60   13.50    7.50    2.00   10.90    4.00
1984333    7.50    8.50    1.80    7.70    7.10    1.00
1984334    8.10    8.60   -1.20     .00    6.60    3.00
1984335    7.50    8.70   -2.70     .00    5.90    1.00
1984336    5.40    8.70   -3.50     .00    5.80    4.00
1984337    6.50    9.20    3.00     .00    6.50    9.00
1984338    7.50    8.40    1.50     .00    6.20    7.00
1984339    7.30    6.40     .20     .00    5.80    6.00
1984340    7.70    4.80   -1.70     .00    5.20    2.00
1984341    2.50    -.50   -3.90     .00    4.90     .00
1984342    2.40     .10   -1.80     .00    5.00     .00
1984343    2.40     .50   -1.10     .00    5.50     .00
1984344    2.40    -.60   -2.30     .00    5.10    1.00
1984345    2.40    4.20   -2.40     .00    6.30    4.00
1984346    2.70    7.80    1.20     .00    6.80    4.00
1984347    7.70    6.90   -2.00     .00    5.50    2.00
1984348    2.40    5.60   -4.80     .00    4.30    3.00
1984349    2.30    1.90    -.50     .00    5.10    2.00
1984350    2.30     .50   -3.00     .00    4.20    2.00
1984351    2.30    2.60   -2.50     .00    5.50    3.00
1984352    2.30   11.90    2.50     .30   61.90    3.00
1984353    6.80   12.40    1.50     .20    8.70    2.00
1984354    3.40   12.40    2.80     .00    8.00    2.00
1984355    2.30    3.50     .40     .00    6.90    1.00
1984356    4.20    7.90    1.20     .00    7.30    2.00
1984357    2.30    6.40    2.30     .90    6.90    3.00
1984358    3.00    2.90   -1.70    1.00    5.80    1.00
1984359    2.30     .50   -1.70     .30    5.70    4.00
1984360    2.30    -.60   -3.50    5.90    4.50    5.00
1984361    4.90    -.30  -10.80    3.30    3.70    1.00
1984362    4.00   -3.00  -16.00     .10    2.90    1.00
1984363    9.60   -7.10  -13.40     .00    2.90    1.00
1984364    2.40   -4.70   -7.50     .00    3.80    1.00
1984365    2.40   -3.20   -6.70     .80    4.20    1.00
1984366    2.40   -2.40   -4.30    3.90    4.50     .00
1985001    2.40   -2.30   -5.90    1.20    4.10     .00
1985002    2.40   -4.40  -10.70     .10    3.20    2.00
1985003    2.40   -4.90  -11.50     .00    3.20    2.00
1985004    5.70   -3.70  -17.50     .10    2.50    3.00
1985005    2.50   -6.30  -16.00     .00    2.60    2.00
1985006    2.50   -9.00  -13.80    4.20    2.10    2.00
1985007    2.50  -10.60  -14.50    4.40    1.90    1.00
1985008    2.50  -13.60  -21.60     .40    1.50    1.00
1985009    3.20  -10.90  -15.40     .60    2.20    1.00
1985010    2.60   -9.80  -13.60    5.60    2.20    2.00
1985011    4.00   -8.90  -16.30     .50    2.00    3.00
1985012    6.80   -6.10  -17.20     .00    1.90    2.00
1985013    8.20   -7.30  -17.60     .00    2.00    4.00
1985014    2.70   -1.70  -18.50     .00    2.60    9.00
1985015    2.80    -.60   -4.40     .00    3.60    9.00
1985016    4.40   -1.60   -8.20     .00    3.10    4.00
1985017    7.50   -5.50  -12.00     .00    2.00    5.00
1985018    2.80   -4.70  -12.90     .00    2.50    3.00
1985019    2.80   -4.70  -15.60     .00    3.20    1.00
1985020    5.90   -4.40  -12.20     .00    2.80    1.00
1985021    2.90    1.20   -8.70     .00    4.30    2.00
1985022    2.90    4.20   -1.80     .00    5.50    5.00
1985023    5.70   14.60    2.30     .30    7.40    3.00
1985024    3.00   14.20    1.30     .00    7.10    3.00
1985025    8.60    4.00   -2.80    2.80    4.40    4.00
1985026   10.30   11.60   -2.30     .10    5.80    3.00
1985027    3.10    7.30    1.00     .00    8.20    1.00
1985028    4.20    6.20     .00    7.50    5.20    3.00
1985029    3.20     .50   -4.20     .00    5.20     .00
1985030    6.50    2.80   -6.60     .00    4.40    3.00
1985031    7.00    5.50   -1.70    2.40    5.80    2.00
1985032    8.30    9.20    -.80     .40    6.90    3.00
1985033    3.40   10.60    4.30     .40    7.40    2.00
1985034    8.20    7.40   -1.50     .20    4.70    6.00
1985035    8.90    -.30   -6.10     .00    2.90    4.00
1985036    4.30    4.30   -7.00     .00    3.30     .00
1985037    7.00   10.60   -1.00     .00    6.80    2.00
1985038    3.60    6.20   -2.50     .00    6.00    3.00
1985039    5.20    -.20   -3.40     .60    3.20    2.00
1985040    3.70     .40   -3.50    5.60    5.70    2.00
1985041    3.80     .80   -2.50   20.40    5.30    1.00
1985042    3.80   -2.30   -9.70   23.20   29.40    2.00
1985043    3.90   -9.20  -18.80    8.40    1.60    2.00
1985044    7.30  -10.50  -19.50     .00    1.90    1.00
1985045    7.70   -7.10  -20.90     .00    1.90    1.00
1985046    4.00   -2.80  -18.50     .00    2.50    3.00
1985047   13.40   -4.90  -15.90    2.00    2.10    4.00
1985048    7.60   -3.50  -15.90     .00    2.40    1.00
1985049   11.30   -6.10  -16.60     .00    1.80    4.00
1985050   10.20   -4.70  -13.60     .00    2.70    6.00
1985051    8.60   -3.60  -15.40     .00    3.00    3.00
1985052   11.00   -3.40  -13.40     .00    2.20    2.00
1985053   12.40    1.30  -11.90     .00    2.70    1.00
1985054    9.90   -2.50   -9.20     .10    3.20    3.00
1985055    4.50   -1.20  -12.20     .00    3.60    3.00
1985056    4.50    2.00  -14.30    2.40    4.20    2.00
1985057    4.60    1.90   -5.20     .00    4.50    3.00
1985058    4.70   -1.70   -5.50     .00    4.30    2.00
1985059    5.40    1.70   -4.60     .00    4.40    3.00
1985060    4.80    -.10   -2.50     .00    4.90    4.00
1985061    7.90    3.50   -1.20    1.30    5.60    5.00
1985062    4.90    2.20    1.00     .40    6.00    7.00
1985063   10.50    6.30     .70    2.70    6.50    3.00
1985064   14.00   11.90     .00     .00    8.00    2.00
1985065   14.70   14.20    1.30     .00    7.60    4.00
1985066   16.10   10.70    1.10     .00    6.60    6.00
1985067    6.10    7.50     .60     .00    5.80    5.00
1985068    5.10    2.30     .80     .00    6.00    3.00
1985069    5.10    1.70     .30    8.30    6.10    2.00
1985070    5.10    3.20   -3.20   11.60    5.40    6.00
1985071    5.10    3.60     .00     .10    4.10    6.00
1985072   15.10    7.20   -1.00     .00    3.80    6.00
1985073    8.70    8.10   -1.00     .00    6.20    2.00
1985074    5.10    5.00     .90    1.00    6.80    1.00
1985075    5.20    6.00    1.50    5.20    7.50    2.00
1985076    6.90   13.60    3.00    1.60    7.60    3.00
1985077   10.60   11.60    2.50    1.00    6.00    3.00
1985078    5.60    8.40    4.80    2.20    8.90    3.00
1985079    6.40    7.00    2.90   22.90    7.40    2.00
1985080   14.90   11.80    1.40     .60    7.30    8.00
1985081   11.90    9.70    4.10     .00    6.70   11.00
1985082    6.10   10.80    4.10     .10    7.20    5.00
1985083    8.60   14.70    2.50     .10    8.60    3.00
1985084   11.60   11.60    2.00    5.60    8.30    2.00
1985085   14.00   15.80    2.20     .00    7.40    3.00
1985086   18.50   19.50    2.10     .00    8.10    2.00
1985087   10.90   17.40    4.50     .00    7.60    4.00
1985088   20.30   10.60    1.80     .30    4.40    2.00
1985089   22.20   15.60     .10     .00    5.10    2.00
1985090   22.10   21.50    1.20     .00    5.00    1.00
1985091   15.20   17.40    5.90     .00    8.00    3.00
1985092   17.00   21.40    6.30     .00    7.20    1.00
1985093   20.00   20.10    9.20     .00    8.40    3.00
1985094   22.40   21.70    5.40     .00    8.30    1.00
1985095   22.40   25.60   10.80     .00    8.00    1.00
1985096   18.90   23.40   11.00     .00    8.20    4.00
1985097   11.40   17.00    8.60     .00    9.50    2.00
1985098   15.10   24.00    4.00     .40    9.00    2.00
1985099   15.10   24.10   11.50     .00    9.80    4.00
1985100   15.30   23.10   11.50     .00   11.60    3.00
1985101   18.10   16.80    8.50    8.00    9.60    2.00
1985102   14.10   18.30    5.20     .00    8.70    1.00
1985103   16.90   15.70    7.50    1.90    7.10    6.00
1985104   18.90   19.00    4.60     .20    6.60    2.00
1985105    8.60   11.80    5.60     .00   10.20    2.00
1985106    8.60   12.80    7.50     .20    9.00    1.00
1985107    8.70   10.10    6.80    2.00   10.70    5.00
1985108    8.70   12.00    7.70   10.40   10.20    5.00
1985109    8.80    9.90    7.00     .40   10.00    1.00
1985110   17.60   15.30    5.00     .00    9.70    1.00
1985111   22.40   19.60    3.50     .00    8.60    1.00
1985112   24.90   21.40    5.00     .00    8.70    1.00
1985113   21.50   22.60    7.00     .00    9.60    1.00
1985114   10.20   17.80    5.80     .00    9.00    4.00
1985115   26.00   13.40    1.10     .70    5.20    2.00
1985116   10.40   15.70    1.90     .00    9.80    2.00
1985117   10.90   12.20    5.50   14.60    8.50    1.00
1985118   18.40   21.30    5.80     .30   10.60    3.00
1985119   16.00   10.70     .40    3.00    6.80    4.00
1985120   21.80   16.60    1.50     .50    6.30    4.00
1985121   21.20   19.60    5.30     .10    9.80    3.00
1985122   17.80   23.60    7.60     .20   11.00    4.00
1985123    9.50   14.50    6.10     .00    9.30    2.00
1985124   23.90   15.60    2.20    1.80    7.80    2.00
1985125   16.10   22.40    6.30     .00   11.40    5.00
1985126    9.60   19.00   10.60     .80   11.30    5.00
1985127   14.20   24.40   14.00     .00   13.20    4.00
1985128   23.40   23.10    9.50   11.30   10.40    3.00
1985129    9.80   17.20   12.00    1.30   13.50    2.00
1985130   20.00   21.60   11.40    1.70   13.00    1.00
1985131   13.20   21.60   13.00    4.80   17.50    2.00
1985132   18.30   25.50   14.80   22.90   17.40     .00
1985133   21.30   27.00   13.10     .10   18.00     .00
1985134   26.30   29.50   15.40     .00   16.70    2.00
1985135   19.50   29.40   16.80     .00   17.30    2.00
1985136   19.80   25.20   14.00    6.00   17.10    1.00
1985137   23.40   24.30   15.70     .30   16.90    1.00
1985138   22.20   26.30   15.00     .00   16.90    2.00
1985139   25.50   26.30   14.30     .00   13.00    2.00
1985140   23.50   26.40   12.50     .00   15.00    2.00
1985141   19.70   26.80   16.00   15.30   17.30    2.00
1985142   20.80   24.60   16.00   11.30   16.80    1.00
1985143   24.40   22.80   13.70   13.00   15.70    1.00
1985144   23.60   22.00   14.00     .00   14.30    1.00
1985145   28.50   25.20   11.00     .00   12.70    3.00
1985146   27.60   27.50   11.60     .00   13.90    2.00
1985147   28.00   27.10   15.00     .00   13.90    2.00
1985148   28.30   28.90   13.50     .00   13.60    2.00
1985149   20.00   27.10   14.00     .00   15.50    1.00
1985150   23.20   24.80   13.40    2.30   14.60    1.00
1985151   21.20   24.00   13.50     .00   15.80    3.00
1985152   12.90   22.50   13.60     .00   16.60    2.00
1985153   10.50   19.30   15.30     .00   15.00    2.00
1985154   11.50   21.10   14.50    1.00   16.60    2.00
1985155   19.60   25.10   14.80     .10   18.00    1.00
1985156   29.00   26.70   12.10    1.00   18.20    1.00
1985157   29.70   30.70   14.60     .00   18.10    1.00
1985158   28.40   32.10   19.00     .00   18.00    2.00
1985159   18.40   28.60   17.40    1.10   18.70    2.00
1985160   16.20   18.00   12.00   23.30   13.30    3.00
1985161   20.10   20.40    7.70     .00   12.90    2.00
1985162   12.50   16.90   11.90    4.60   12.20    2.00
1985163   28.90   21.20    8.20     .30   11.30    2.00
1985164   17.20   25.10   10.60     .00   13.50    2.00
1985165   21.60   22.80   12.50    5.60   13.30    3.00
1985166   15.10   27.50   14.50     .10   16.30    4.00
1985167   19.50   19.40   12.20    3.30   10.70    1.00
1985168   10.70   14.50   10.80     .20   13.40    3.00
1985169   29.00   18.40    8.50   11.80   10.20    4.00
1985170   27.20   20.70    7.50     .00   10.30    3.00
1985171   12.40   19.40    9.50     .00   13.20    2.00
1985172   11.20   19.20   12.50    4.10   13.90    2.00
1985173   26.60   23.30    9.60    4.90   14.10    2.00
1985174   12.40   22.50   14.00    1.30   16.00    2.00
1985175   19.50   22.40   13.50    7.10   13.40    3.00
1985176   28.90   23.60   14.50     .40   13.50    5.00
1985177   31.40   24.50   12.20     .00   12.50    3.00
1985178   21.60   23.80   11.40     .00   14.80    3.00
1985179   13.10   18.20   12.90    7.00   15.20    2.00
1985180   29.30   23.20   10.20     .60   13.30    2.00
1985181   29.50   26.70   11.00     .00   13.50    1.00
1985182   23.20   28.20   12.80     .00   16.80    2.00
1985183   19.00   23.20   14.50    8.40   17.00    2.00
1985184   24.20   22.70   11.20    3.00   13.40    2.00
1985185   25.80   23.70   10.90     .10   12.80    2.00
1985186   24.10   24.80   10.20     .00   13.40    2.00
1985187   22.80   24.20   12.00     .00   12.70     .00
1985188   26.40   26.60   11.00     .00   13.90    2.00
1985189   25.30   26.20   13.80     .00   14.90    2.00
1985190   24.80   22.80   13.50    5.40   13.70    3.00
1985191   15.20   22.20    9.70     .00   15.80    2.00
1985192   22.60   24.00   11.20     .50   14.90    1.00
1985193   24.20   26.60   12.40     .00   15.50     .00
1985194   25.50   28.30   13.40     .00   15.40     .00
1985195   26.20   28.90   13.50     .00   16.80    1.00
1985196   26.40   29.40   14.60     .00   17.40    1.00
1985197   26.20   30.60   14.50     .00   17.40    1.00
1985198   23.80   31.70   16.60     .00   21.10    4.00
1985199   15.90   25.10   17.00   13.00   19.50    1.00
1985200   26.20   29.30   14.50    1.00   20.70     .00
1985201   26.00   30.30   16.50     .00   21.00    1.00
1985202   18.80   24.60   17.40     .00   16.40    3.00
1985203   26.80   24.00   11.80     .00   11.90    2.00
1985204   27.00   28.00   10.40     .00   13.50    1.00
1985205   23.40   28.30   14.50     .00   16.00    1.00
1985206   26.40   28.50   12.40     .00   15.30     .00
1985207   25.50   29.80   14.60     .00   16.60    1.00
1985208   25.30   33.60   15.60     .00   19.20    1.00
1985209   24.80   32.40   18.90     .00   19.30    1.00
1985210   25.10   36.30   17.10     .00   19.10    1.00
1985211   25.30   34.90   21.00     .00   19.10    1.00
1985212   18.20   33.50   18.00     .00   19.20     .00
1985213   25.10   26.70   15.00    4.10   16.30     .00
1985214   16.00   27.10   13.00     .00   16.10    1.00
1985215   25.30   25.70   12.40     .00   13.80    1.00
1985216   18.90   27.10   11.60     .00   14.80    2.00
1985217   25.90   27.80   12.10     .00   14.00    2.00
1985218   24.40   34.50   14.60     .00   14.90    5.00
1985219   16.50   27.40   14.00    3.80   14.60    4.00
1985220   11.70   19.00   12.40    9.20   12.30    4.00
1985221   11.60   17.00   12.30    5.20   14.90    4.00
1985222   22.60   27.20   11.00    1.20   16.90    2.00
1985223   23.30   30.40   14.40     .00   19.30    1.00
1985224   24.10   31.20   14.40     .00   18.60    2.00
1985225   24.60   32.00   15.30     .00   18.10    3.00
1985226   24.30   32.80   16.00     .00   17.80    2.00
1985227   23.20   33.00   16.70     .00   17.40    2.00
1985228   23.00   32.50   16.40     .00   17.00    3.00
1985229   23.80   32.00   15.20     .00   14.90    4.00
1985230   21.50   26.30   15.20     .00   14.60    3.00
1985231   23.70   25.80   10.90     .00   12.90    1.00
1985232   18.50   28.60   13.00     .00   14.90    3.00
1985233   23.30   27.40   12.80     .10   13.70    2.00
1985234   23.10   30.50   12.90     .00   14.70    1.00
1985235   22.30   32.80   14.50     .00   16.00    1.00
1985236   21.90   33.70   15.70     .00   16.80    2.00
1985237   20.60   34.80   20.90     .00   15.30    2.00
1985238   20.70   35.80   20.40     .00   15.00    3.00
1985239   10.30   22.80   14.80   32.00   16.20    4.00
1985240   11.60   21.60   13.00   11.60   16.30    5.00
1985241   10.70   21.90   14.20    5.60   16.90    3.00
