DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
84267  17.0  26.1  12.0   8.2  11.2   1.9
84268   7.9  27.5  11.3   0.0  13.7   2.9
84269  11.5  23.3  13.0   0.1  15.0   1.2
84270   7.1  17.5   8.7   0.8  10.1   0.5
84271   7.5  18.9   4.2   0.0   8.8   1.2
84272  15.7  22.6   5.6   0.1   8.8   1.2
84273  11.7  26.0   6.0   0.0  11.1   1.2
84274  13.0  27.9  10.2   0.2  12.6   1.2
84275  13.8  25.3  11.0   0.2  12.9   0.8
84276   5.9  19.1  14.0   0.5  15.7   1.2
84277  11.4  25.8  13.6   9.0  16.9   0.8
84278   8.9  26.6  13.0   0.0  14.0   1.2
84279   7.9  24.2   9.8   0.0  14.7   0.8
84280  10.1  28.2  11.6   0.0  15.0   0.5
84281   7.7  27.2  14.0   0.0  15.8   0.8
84282   9.3  23.5  11.9   0.0  13.0   1.9
84283  14.6  23.8   9.6   0.0   9.6   1.2
84284  13.6  27.5   4.9   0.0  11.0   0.5
84285  12.2  24.2  10.3   0.0  10.6   0.5
84286   6.5  20.2  10.2   0.2  13.7   1.2
84287   8.9  21.5  11.2   0.7  12.0   1.9
84288  10.0  18.9   2.5   0.4   7.4   0.8
84289   7.2  18.0   2.3   0.0   8.8   2.4
84290  11.1  16.2   9.1   0.0   7.7   2.4
84291  12.4  15.3  -0.4   0.0   5.4   1.2
84292  13.0  20.8  -4.5   0.0   4.6   1.9
84293  12.9  25.5  -1.4   0.0   6.7   1.2
84294  11.8  25.3  -0.6   0.0   7.9   0.8
84295   6.3  21.4   5.6   0.0  11.2   0.5
84296   5.8  21.5   8.5   0.1  11.9   1.2
84297  10.3  22.9   5.5   0.0  11.0   0.5
84298   9.5  24.5   7.0   0.0  11.8   0.8
84299  11.2  23.2   5.4   0.0  10.0   0.5
84300   9.9  22.1   5.6   0.0  10.2   0.8
84301   8.6  20.3   4.0   0.0  10.7   0.5
84302   4.3  17.6   7.6   0.0  11.9   0.8
84303   4.2  13.6  11.2   3.6  12.7   1.2
84304   5.4  16.7   9.8   0.0  11.7   1.2
84305   4.1  11.3   5.7   0.0   9.4   0.8
84306   9.1  11.8  -1.4   0.3   5.5   1.9
84307   8.9  11.7  -5.5   0.0   5.1   1.2
84308   7.2  11.3  -4.3   0.0   5.0   1.2
84309   4.2  10.9  -1.5   0.0   7.4   0.8
84310   3.9  10.6   3.0   0.0   8.8   1.2
84311   4.7  13.8   3.0   0.0   8.5   1.2
84312   4.3  14.2   2.4   0.0   9.1   0.5
84313   3.8  10.4   5.5   0.0  10.2   0.8
84314   3.7  11.2   8.2   0.0  11.1   0.8
84315   6.8  13.7   4.8   0.0   9.8   0.5
84316   5.6  14.8   4.3   0.0   8.4   0.8
84317   8.2  10.3  -2.2   0.0   6.2   2.9
84318   6.4   5.0  -1.8   0.0   4.1   3.7
84319   5.9   0.5  -4.4   0.0   3.6   3.7
84320   3.5  -2.5  -5.6   0.0   4.4   2.9
84321   3.4   0.8  -2.7   8.2   5.7   2.9
84322   3.4   1.0   0.2   0.2   6.1   4.4
84323   3.4   1.4   0.0   8.7   6.3   2.4
84324   3.3   2.5   1.1   0.2   6.6   2.9
84325   3.3   5.1   1.9  10.5   7.6   0.8
84326   4.6   9.5   3.0   8.0   7.6   2.4
84327   6.6  13.4   1.5   0.4   7.0   1.9
84328   3.8  13.6  -1.9   0.0   6.6   1.2
84329   7.2  21.6   3.5   0.0   9.5   4.4
84330   3.2  14.2   5.8   3.2  10.5   0.8
84331   3.1   8.0   1.6   0.2   7.7   0.5
84332   3.1  13.6   0.7   0.0  10.3   0.8
84333   7.4  10.7   1.2   0.1   6.7   0.8
84334   3.9   6.1  -0.6   0.0   6.4   1.9
84335   3.0   3.4  -1.0   0.0   6.1   2.4
84336   3.0   2.0   0.5   0.0   6.3   2.4
84337   3.0   2.9   1.0   0.5   6.8   2.9
84338   3.0   4.5   2.6   0.0   6.9   4.4
84339   3.0   3.6   1.3   0.1   5.9   5.0
84340   3.1   2.3  -1.8   0.0   5.1   1.9
84341   6.8   8.0  -7.2   0.0   4.2   1.2
84342   6.7   4.0  -8.0   0.0   3.7   4.4
84343   2.9   2.0  -4.6   0.0   4.6   2.9
84344   7.0  10.5  -6.2   0.0   4.5   1.2
84345   5.7   6.4  -4.0   0.0   5.4   2.9
84346   3.4  10.5  -1.5   0.0   5.9   3.7
84347   6.3   7.6  -0.4   0.0   4.7   3.7
84348   6.9   8.5  -5.4   0.0   4.1   1.2
84349   2.9   4.0  -3.5   0.0   6.5   3.7
84350   2.8   0.4  -1.9   3.4   5.2   0.5
84351   2.8  -0.6  -4.9   0.3   4.8   1.2
84352   2.8  -0.4  -2.6   0.0   5.2   0.5
84353   3.5   3.8  -2.6   1.2   5.9   0.5
84354   2.8   1.7  -3.3   0.0   5.6   0.1
84355   2.8   2.6   0.2   0.0   6.7   0.8
84356   2.8   5.4   2.3   0.3   7.1   1.9
84357   2.8   4.8   3.1   0.0   7.2   0.1
84358   2.9   3.5  -0.4   0.2   5.8   1.2
84359   2.9  -0.4  -2.5   8.2   4.9   3.7
84360   2.9  -2.3  -5.6  10.8   3.9   2.4
84361   3.3  -4.7 -14.6  11.2   2.8   0.0
84362   4.2   0.4 -10.9   0.5   3.2   1.2
84363   2.9  -5.8 -15.8   0.0   2.7   0.1
84364   2.9  -3.5 -10.0   0.0   3.7   1.9
84365   2.9  -2.3  -4.1   0.1   4.4   4.4
84366   2.9  -3.0  -4.8   0.1   4.0   2.9
85001   3.0  -3.9  -6.7   0.3   3.5   3.7
85002   3.0  -5.5  -8.0   1.2   3.2   1.9
85003   4.8  -1.4  -7.3   7.7   3.2   2.9
85004   4.9  -0.5 -15.5   0.0   2.4   0.5
85005   3.0  -6.8 -11.4   2.2   3.0   1.9
85006   3.0  -6.6  -9.0   8.5   2.7   1.9
85007   3.1  -5.8 -15.0  13.7   2.0   2.4
85008   3.1  -4.7 -14.7   1.1   2.9   1.2
85009   4.7  -3.7  -9.3  13.2   2.5   2.9
85010   3.1  -6.4 -10.5   5.8   2.6   1.9
85011   5.6  -4.3 -15.0   1.1   2.1   1.9
85012   7.5  -2.4 -17.3   0.0   1.8   1.9
85013   6.8 -13.7 -29.0   0.0   1.0   0.0
85014   3.3  -7.7 -19.8   0.0   2.4   2.9
85015   3.3  -6.4  -8.7   3.8   3.1   3.7
85016   3.3  -7.4 -10.6   0.6   2.5   2.4
85017   3.3 -10.4 -15.4   0.1   1.8   2.9
85018   3.4  -7.3 -13.0   0.1   2.5   1.2
85019   3.4  -3.9 -10.0   0.0   3.3   0.1
85020   8.0   8.5  -5.6   0.2   4.2   0.8
85021   3.5   3.8  -6.8   0.0   3.4   1.9
85022   3.5  -4.3  -8.6   0.0   3.1   1.9
85023   5.0   3.6 -11.2   0.1   3.9   1.2
85024   6.6  15.9  -3.4   0.0   5.3   4.4
85025   8.7  12.0  -2.6   0.0   4.8   1.9
85026   8.7   6.4  -9.2   0.0   3.7   1.2
85027   7.5   4.0 -10.0   0.0   4.0   0.1
85028   3.8   5.3   0.5   2.6   6.3   0.5
85029   3.8   1.2  -5.3   2.0   4.7   2.4
85030   7.0  -0.9 -11.8   0.0   3.1   1.2
85031   8.0   7.2 -13.0   2.4   4.3   1.2
85032   5.6   7.5  -5.4   0.0   5.3   2.9
85033   4.0   9.3   1.9   0.0   7.7   1.9
85034   7.1   8.0  -1.6   1.4   4.9   5.0
85035   9.1  -0.2  -5.7   2.6   2.8   3.7
85036   6.5   5.0  -5.9   0.0   3.2   1.2
85037   5.9  11.5   0.2   0.0   5.7   1.2
85038   5.8  10.8   0.6   0.0   6.3   1.9
85039   5.2   3.2  -2.5   0.2   4.0   1.9
85040   4.4  -0.7  -3.7   3.6   4.6   1.9
85041   4.8   1.5  -4.4   8.6   4.9   1.2
85042   4.5   0.6  -6.1   0.2   4.6   1.9
85043   4.6  -5.9 -12.6  13.9   2.3   1.2
85044   8.5  -4.8 -22.1  17.7   1.5   1.2
85045  11.5  -5.8 -20.0   0.0   1.6   3.7
85046   5.5  -4.7 -23.2   0.0   1.7   0.1
85047  11.0   0.4 -11.6   1.5   2.0   1.9
85048  11.2  -0.4 -18.0   0.0   1.7   1.9
85049   5.8   3.0 -11.0   0.0   2.0   0.8
85050   9.2  -0.6 -12.3   0.0   2.5   2.9
85051  13.0   1.0 -10.0   0.0   2.0   1.9
85052   9.8   1.2 -13.2   0.0   2.1   1.2
85053  10.1  -1.8 -17.2   0.0   2.0   1.9
85054   7.1   1.9 -17.4   0.0   2.3   1.9
85055   5.3  -0.6 -14.0   0.0   3.2   0.5
85056  12.3   5.2 -15.0   2.1   2.5   2.9
85057  15.0   8.6  -2.2   0.0   4.1   2.4
85058   8.8   3.1  -5.0   0.0   3.4   0.8
85059   5.6   0.2  -4.4   0.0   3.7   2.4
85060   5.6  -4.0  -6.1   0.0   3.3   2.9
85061   5.7   0.2  -5.4   1.6   3.8   2.4
85062   5.8   0.5  -2.4   0.2   4.9   3.7
85063   5.8   3.2  -0.3   6.5   5.6   2.4
85064   7.0   5.4  -0.7   0.0   5.6   1.2
85065   6.0   1.7  -2.3   0.1   5.5   2.9
85066   6.0   2.0   0.0   0.2   5.4   3.7
85067   6.1   0.2  -1.3   0.1   4.8   4.4
85068   6.2   0.8  -1.3   0.0   5.1   3.7
85069   6.2   0.9  -0.5   0.1   5.4   3.7
85070   6.3   1.0  -1.0   0.3   5.2   3.7
85071   6.4  -0.4  -3.3   0.0   4.2   3.7
85072   6.5  -0.3  -3.9   0.1   4.3   2.4
85073   6.5   1.0  -1.6   0.1   5.2   2.9
85074   6.6   4.1  -0.8   1.4   5.7   0.8
85075  13.4  10.8   0.6   0.3   6.4   0.8
85076   6.7   5.6   0.0   0.0   6.7   1.2
85077  15.7  15.5   2.0   2.7   6.0   6.7
85078   6.9   8.5   4.6   0.0   8.5   2.4
85079   6.9   6.6   2.5   2.4   7.4   0.8
85080   9.6   8.5   1.6   0.2   6.9   5.0
85081   7.1   4.4   2.0   0.0   6.7   4.4
85082   7.2   3.5   1.9   0.1   6.8   2.9
85083   7.2   3.4   0.5   3.5   6.5   2.4
85084   7.3   5.5   1.6   6.8   7.3   1.9
85085   7.8   8.7  -0.6   0.4   7.7   0.8
85086   7.4  10.3   5.0   0.1   9.1   1.2
85087   9.4  14.0   6.2   0.0   9.8   2.9
85088  12.8  10.4   2.0   4.7   5.9   2.9
85089  19.6  11.8  -2.7   0.1   6.2   1.2
85090  19.3  20.0  -2.0   0.0   5.9   1.2
85091  16.2  19.7   1.6   0.0   8.0   1.2
85092  17.1  21.8   2.9   0.0   7.7   0.8
85093  18.9  21.2   6.6   0.0   9.3   2.4
85094  20.8  24.2   3.5   0.0   8.1   1.9
85095  21.4  26.6   3.4   0.0   7.9   1.9
85096  21.4  27.6   7.2   0.0   8.1   4.4
85097  10.1  20.5   9.3   0.0  10.8   2.9
85098  20.9  24.4   3.8   1.9   8.0   1.2
85099  18.9  28.4  11.3   0.0   9.0   2.4
85100  14.5  34.2  17.9   0.0   8.1   4.4
85101  19.1  25.1  10.0   1.4   9.5   4.4
85102  16.9  19.4   8.3   0.2  10.4   1.9
85103   8.5  11.6   7.5  15.9  10.1   0.8
85104  17.7  18.6   2.6   8.2   7.3   1.9
85105   8.6  16.1   7.5   0.0   8.8   1.9
85106   8.7  12.8   7.4   0.6  10.8   1.2
85107   8.8  12.0   8.0   5.5  10.5   6.0
85108   8.8  11.2   7.9   4.0  10.3   2.9
85109   8.9  11.6   7.6   2.7   8.8   1.2
85110  16.3  16.3   3.0   0.0   7.8   1.2
85111  17.4  18.3   1.7   0.0   7.5   1.9
85112  20.6  23.6   4.5   0.0   8.2   1.2
85113  21.1  22.3   3.4   0.0   8.6   0.5
85114  16.2  22.5   6.6   0.0  10.9   2.4
85115  21.6  13.1   4.8   8.9   6.5   3.7
85116  14.9  16.1  -1.0   0.0   8.3   1.9
85117  15.9  19.6   4.8   0.2  10.2   0.8
85118  19.8  24.8   5.2   0.5   9.8   5.0
85119   9.8  21.4   5.6   7.0   8.1   3.7
85120  24.1  17.5  -0.6   4.6   6.5   2.9
85121  22.2  21.5   4.7   0.0   8.7   2.9
85122  24.0  24.5  10.5   0.1   8.4   8.6
85123  15.2  26.2   6.9   0.0  11.4   6.0
85124  21.6  19.9   6.9   1.9   9.6   1.9
85125  12.3  14.4   8.3   0.0  11.3   2.4
85126   9.7  15.8   8.0   0.0  13.8   2.4
85127  16.0  21.2  13.0   0.6  15.2   2.4
85128  20.1  28.5   8.4   0.0  13.5   2.9
85129  18.0  26.2  10.5   3.8  15.8   1.9
85130  14.4  23.2  11.3  15.0  16.7   3.7
85131  15.6  25.4  13.2   0.3  17.2   1.2
85132  19.8  27.5  14.5   0.3  18.2   3.7
85133  20.7  28.5  13.5   0.0  19.0   2.4
85134  24.4  27.8  12.8   0.0  17.8   2.4
85135  19.8  28.0  12.0   0.0  16.7   1.9
85136  24.3  28.5  13.4   0.0  16.0   2.4
85137  17.6  26.8  12.4   0.0  17.4   2.4
85138  25.8  29.8  12.4   0.0  14.9   1.9
85139  25.1  29.4  12.6   0.0  14.2   1.2
85140  20.5  27.4  12.9   0.0  15.3   1.2
85141  15.1  24.6  13.0   0.0  17.5   1.9
85142  16.4  29.1  13.4   0.0  16.0   1.2
85143  25.0  28.1  14.5   0.0  14.8   1.2
85144  25.2  27.8  11.7   0.0  13.0   1.2
85145  26.3  26.4   8.8   0.0  12.0   1.9
85146  26.1  26.3   9.6   0.0  12.3   1.9
85147  25.8  26.5   8.8   0.0  12.4   1.9
85148  25.2  28.5   9.2   0.0  12.5   1.9
85149  22.5  27.4  10.5   0.0  14.6   1.2
85150  21.0  27.1  10.2   0.0  16.2   1.9
85151  21.3  26.6  14.0   1.0  14.8   0.8
85152  19.0  25.8  13.5   0.0  15.5   2.4
85153  13.8  23.8  11.2   1.8  16.2   1.9
85154  21.5  24.4  11.8   0.0  16.3   1.9
85155  17.1  26.0  11.7   0.0  17.4   1.2
85156  22.2  26.4  13.2  16.0  17.8   0.5
85157  25.5  30.5  11.0   0.0  17.6   0.8
85158  27.0  33.2  14.5   0.0  19.8   1.9
85159  24.8  33.6  15.5   0.0  15.6   2.4
85160  11.5  24.0  15.0   0.0  16.9   1.9
85161  26.4  27.0   9.2   0.6  14.5   1.2
85162  21.4  26.9   9.4   0.0  13.7   1.9
85163  25.8  23.2   9.7   0.1  10.7   1.9
85164  26.0  29.0   5.9   0.0  11.2   1.2
85165  23.6  28.2  14.0   0.0  13.1   1.9
85166  21.6  30.0  13.7   0.1  16.7   1.9
85167  26.8  26.2  14.4   0.0  10.1   2.9
85168  22.1  26.2  11.5   0.2  14.5   1.9
85169  18.7  17.8  11.4  19.7  11.1   2.4
85170  26.1  20.5   8.0   0.4  10.7   2.4
85171  14.6  24.5   8.2   0.0  13.2   0.8
85172  10.6  18.8  13.5   6.4  15.4   0.8
85173  24.9  24.5  12.5   6.1  14.9   1.2
85174  11.0  19.6  10.0   0.0  15.9   0.8
85175  19.9  22.0  11.0   2.4  14.9   1.9
85176  13.9  23.0  12.4   0.0  14.3   0.8
85177  26.2  24.2  12.0   0.0  13.9   2.4
85178  27.1  30.5   8.3   0.0  14.8   1.9
85179  14.8  22.8  14.0   0.0  17.5   0.5
85180  27.0  25.2   9.5   1.1  12.4   1.2
85181  26.6  26.8   7.8   0.0  12.5   1.9
85182  26.5  29.5   9.7   0.0  13.1   0.8
85183  23.0  26.5  15.6   2.2  16.1   2.9
85184  19.5  22.7  14.3   1.4  12.9   2.9
85185  25.8  24.5   7.4   0.0  11.4   1.2
85186  26.9  25.5   7.5   0.0  10.9   2.9
85187  26.1  25.3   9.7   0.0  11.6   2.9
85188  24.8  26.4  14.9   0.0  13.4   1.2
85189  23.1  28.3   9.8   0.0  14.9   1.2
85190  21.4  25.3  11.5   0.0  14.2   0.8
85191  21.9  28.2   8.6   0.0  13.9   0.1
85192  10.4  21.3  16.1   2.8  16.8   0.5
85193  26.1  27.0   9.9   0.8  14.1   1.2
85194  23.9  29.3  10.2   0.0  14.9   0.1
85195  26.2  29.1  11.6   0.2  14.6   0.5
85196  26.0  29.6  10.6   0.0  14.3   0.8
85197  26.2  31.4  11.0   0.0  16.2   0.5
85198  25.4  32.0  13.2   0.0  16.7   0.8
85199  18.7  30.8  15.2   0.0  21.9   1.2
85200  23.7  30.7  15.7   8.3  19.6   0.5
85201  25.5  32.4  14.4   0.0  18.6   1.2
85202  24.9  35.1  15.5   0.0  17.6   1.9
85203  23.5  26.6  14.3   1.6  12.1   2.4
85204  25.8  29.4   7.5   0.0  11.6   0.8
85205  26.2  30.7  10.8   0.0  13.4   1.9
85206  25.8  30.6  11.0   0.0  14.2   0.8
85207  25.9  31.6  11.1   0.0  14.7   1.9
85208  25.5  34.0  11.8   0.0  15.5   0.8
85209  25.1  37.1  14.3   0.0  18.6   0.8
85210  25.4  37.9  14.6   0.0  18.0   1.2
85211  25.6  38.7  15.6   0.0  15.3   1.9
85212  24.8  41.1  14.4   0.0  16.9   1.2
85213  25.0  29.7  18.6   0.5  17.1   2.4
85214  18.1  30.0  11.9   0.0  17.9   1.9
85215  25.0  26.8  14.4   6.5  13.4   2.4
85216  24.0  30.3  10.6   0.0  13.6   1.2
85217  25.2  30.6  16.5   0.0  12.4   1.2
85218  25.4  33.0  10.5   0.0  12.8   1.2
85219  12.8  26.0  14.5   0.0  17.0   0.8
85220  10.9  18.6  13.4   4.4  10.8   3.7
85221   9.8  19.6  12.4   0.0  12.3   3.7
85222  24.3  31.6  15.9   0.0  12.2   1.9
85223  24.3  31.6  10.3   0.0  11.9   0.8
85224  24.0  31.0  10.0   0.0  12.8   1.2
85225  23.9  31.8  11.4   0.0  13.8   0.8
85226  23.8  32.5  13.6   0.0  14.3   0.8
85227  23.6  32.7  14.7   0.0  14.6   1.9
85228  23.5  31.7  14.5   0.0  13.1   2.4
85229  23.7  31.8  12.4   0.0  12.6   1.2
85230  23.3  32.6  13.0   0.0  14.6   2.4
85231  23.5  28.8  14.0   0.9  11.4   2.9
85232  22.0  34.0   9.4   0.0  12.1   2.4
85233  23.7  28.6  17.4   0.0  13.1   2.4
85234  23.4  34.3  10.0   0.0  11.9   1.9
85235  22.8  33.4  11.0   0.0  12.1   1.9
85236  22.5  33.4  12.4   0.0  12.7   2.4
85237  22.1  30.4  15.0   0.0  13.9   2.9
85238  21.6  30.3  14.4   0.0  15.3   2.4
85239   9.9  24.9  16.5   0.1  17.0   1.9
85240   8.2  20.0  14.9  48.4  17.2   0.8
85241   9.3  22.6  15.4   2.0  17.0   1.9
85242  11.4  24.2  14.8   9.5  17.6   1.2
85243  20.7  26.5  13.5  13.7  18.2   1.9
85244  20.2  30.8  15.2   0.0  18.1   0.8
85245  19.0  30.2  12.4   0.0  17.9   0.8
85246  20.1  30.9  13.9   0.0  16.5   1.2
85247  13.0  26.4  12.9   0.0  15.0   1.9
85248  20.0  22.6  11.3   4.2  12.8   1.2
85249  20.2  28.4   8.0   0.0  12.9   1.2
85250  16.1  21.8  10.0   0.0   9.4   2.4
85251  19.6  23.6   3.0   0.0   9.5   1.2
85252   9.8  18.4   9.3   0.0  12.2   0.8
85253  17.8  19.8   7.0   0.0   9.7   1.9
85254  19.0  23.1   5.0   0.0  10.0   0.8
85255  18.3  25.4   6.2   0.0  11.4   0.8
85256  18.5  21.2   6.5   0.0   9.4   0.8
85257  18.9  22.7   2.4   0.0   8.9   0.8
85258  18.3  22.0   2.5   0.0   9.2   1.9
85259  18.1  23.0   3.7   0.0  10.3   1.2
85260  17.8  26.8   4.2   0.0  11.8   1.2
85261  17.6  27.6  11.0   0.0  15.2   1.9
85262  16.7  24.7   7.6   0.0  12.5   1.2
85263  17.4  27.4   5.7   0.0  11.8   1.2
85264  16.8  29.8   7.8   0.0  13.6   0.8
85265  16.8  30.7   9.6   0.0  13.9   0.5
85266  16.9  30.6   9.0   0.0  13.9   1.9
85267  16.5  24.6  10.4   0.0  14.2   1.9
85268  16.3  30.3   8.6   0.0  13.5   0.8
85269  15.4  26.4  10.5   0.0  12.0   2.4
85270  12.8  18.6  10.4   0.0   9.9   2.4
85271  14.3  24.8   2.4   0.0   9.3   1.9
85272  13.6  22.9   9.6   0.0   9.9   1.9
85273  15.5  22.5   4.2   0.0   8.5   1.2
85274  12.9  19.6   2.6   0.0   8.4   1.9
85275  15.5  24.5   0.7   0.0   9.6   0.8
85276  15.4  28.1   2.9   0.0   9.5   0.8
85277  15.1  28.0   3.7   0.0   9.9   1.2
85278  14.7  24.0   3.9   0.0   9.9   1.9
85279  14.6  22.8   4.5   0.0  11.4   1.2
85280  12.8  25.8   4.2   0.0  11.2   1.2
85281  14.2  25.4   5.0   0.0  11.3   0.5
85282  13.6  23.7   5.0   0.0  11.0   1.2
85283  11.8  23.2   4.5   0.0  10.7   1.2
85284   8.9  20.0   9.8   0.0  10.4   2.4
85285   5.4  19.2   6.0   0.0  10.9   1.2
85286   9.8  15.2   6.5   0.5   7.4   1.9
85287   8.5  14.2   2.4   0.0   8.1   1.2
85288   6.0  12.0  -1.5   0.0   7.0   0.8
85289   8.6  14.2   4.9   2.8   8.1   0.5
85290  12.9  13.0  -1.5   0.1   6.2   2.4
85291   8.7  19.2   3.2   0.0   7.2   1.2
85292   4.8  14.6  -0.2   0.0   7.8   0.5
85293   4.7  10.7   7.0   0.0  10.7   0.1
85294   4.7  11.8   8.0   0.6   9.6   2.4
85295  10.3  15.8  -0.5   0.0   7.4   0.8
85296   4.6   7.5   2.0   0.0   8.5   1.9
85297   5.8  11.0   1.4   1.3   7.5   1.9
85298   9.3  12.5  -5.2   0.0   6.2   1.2
85299   9.0  14.1  -4.0   0.0   5.4   0.1
85300  10.8  18.6  -4.8   0.0   5.5   0.8
85301  11.3  19.4  -2.6   0.0   6.2   0.8
85302   8.8  17.4  -2.0   0.0   6.1   1.9
85303   4.2  10.8   1.9   0.0   6.5   0.8
85304   5.4  12.2   0.4   0.0   7.4   0.8
85305   6.0  19.8   7.0   7.8  12.9   2.4
85306   4.0  13.8   5.3   0.0  11.2   1.9
85307   8.5  16.4   5.2  10.8   7.9   0.8
85308   3.9  10.6   1.4   0.0   8.1   2.4
85309   3.9   8.8   7.2   6.8  10.3   2.9
85310   3.8   8.4   6.6   1.3   9.8   2.4
85311   9.4  12.6   0.6  13.1   5.7   2.4
85312   8.7  15.3  -3.4   0.0   5.5   1.9
85313   8.4  12.2  -2.2   0.0   6.5   1.9
85314   3.7   5.7  -1.6   0.0   7.0   0.0
85315   7.9  20.2   0.7   0.0   8.4   1.9
85316   6.8  13.0   1.4   0.0   7.8   1.2
85317   3.5   9.8   1.0   0.0   8.2   0.5
85318   4.5  12.2   3.8   0.6   9.3   2.4
85319   4.1   6.0   3.0   0.1   5.2   1.2
85320   7.2   6.8  -5.0   0.0   5.1   1.2
85321   3.4   1.5  -0.3   9.0   6.0   1.2
85322   3.4   0.4  -1.9  11.0   5.4   3.7
85323   3.3  -0.6  -2.6  20.2   4.8   5.0
85324   3.3  -1.4  -3.0   9.3   4.6   5.0
85325   3.3   2.0  -1.9   8.3   5.9   2.4
85326   3.2   1.9   0.6   1.3   6.0   1.9
85327   3.2   1.4   0.6   0.3   6.1   2.4
85328   3.2   1.0   0.2   8.4   6.0   1.2
85329   3.2   2.6   0.0  27.0   6.3   1.2
85330   3.1   4.5  -0.7   4.5   6.2   0.8
85331   3.1   2.8   0.0  23.5   6.1   0.8
85332   3.1   1.5  -3.7   1.8   5.5   0.1
85333   4.5   5.2  -2.5   2.0   5.3   0.8
85334   3.0   4.8  -8.1   0.0   4.5   1.2
85335   3.5   9.6   2.5   0.0   7.0   1.9
85336   5.7   6.3   0.2   0.0   6.4   1.2
85337   5.9  17.2   0.7   0.0   7.6   1.9
85338   7.4  20.0  -0.2   0.0   7.3   1.2
85339   7.0  19.2  -1.6   0.0   7.1   0.5
85340   7.0  16.5  -2.2   0.0   6.2   0.5
85341   7.1  14.8   0.0   0.0   6.8   1.2
85342   5.1   8.7  -3.9   0.0   5.9   0.5
85343   2.9   0.6  -3.9   0.0   5.0   0.0
85344   2.9   4.0  -3.3   0.0   6.7   0.1
85345   2.9   3.2   1.3   0.0   6.8   1.2
85346   2.9   3.0   1.3   0.4   6.9   3.7
85347   2.9   4.0   2.3   0.7   7.4   3.7
85348   2.9   3.0   1.3   0.2   6.6   0.8
85349   3.2   8.0   1.8   0.0   7.5   2.9
85350   2.8  10.3   6.2   0.0   8.7   1.9
85351   4.3  16.4   5.5   0.0   7.4   4.4
85352   5.3  11.0  -1.6   0.0   6.1   2.9
85353   4.4   3.5  -4.0   0.0   5.8   1.2
85354   3.4   6.8   1.2   1.0   6.0   1.9
85355   3.0   6.4  -0.4   0.3   6.2   0.8
85356   6.7   5.5  -5.1   0.0   4.8   0.5
85357   2.9  -0.2  -5.0   0.0   4.9   0.8
85358   2.9  -1.5  -3.2   0.0   4.5   0.5
85359   3.1   0.0  -3.1   0.0   4.8   0.1
85360   2.9   0.0  -2.8   0.0   4.9   1.9
85361   3.7   7.7  -2.4   1.2   6.7   0.1
85362   4.7  12.2  -1.8   0.0   5.8   2.4
85363   4.0  10.6   3.4   0.1   7.9   1.9
85364   3.3  14.4   1.7   1.8   8.0   1.9
85365   2.9   3.0  -0.5  15.2   5.8   3.7
86001   3.0   1.0  -0.5   5.6   5.9   0.1
86002   3.0   4.1   0.7   0.2   6.8   0.5
86003   3.0   5.0   2.4   0.1   7.3   1.9
86004   3.0   3.6   1.6   2.6   7.0   1.2
86005   3.3   3.8   0.2   8.6   5.1   2.4
86006   3.3   1.2  -4.5   0.0   5.0   2.4
86007   3.1   1.4   0.0   1.0   5.8   0.8
86008   7.1   5.6  -1.7   8.0   4.4   4.4
86009   4.1   1.0  -7.5   0.0   4.0   0.1
86010   5.0   2.7  -5.0   0.0   3.9   1.2
86011   5.4  -0.5  -8.7   0.0   2.7   3.7
86012   3.2   3.2  -1.4   2.2   5.6   1.9
86013   5.8   8.1  -1.0   0.2   5.1   2.4
86014   7.4   8.5  -2.2   0.0   3.9   8.6
86015   3.3   7.1   0.6   0.0   5.9   3.7
86016   6.6  11.2  -1.4  12.0   5.2   0.1
86017   3.3   2.8   0.2   0.0   4.1   5.0
86018   7.5   1.3  -4.0   0.2   3.4   4.4
86019   4.4  10.0  -4.2   0.0   4.5   7.5
86020   3.5  11.5   3.0   0.0   6.9   2.4
86021   8.6  12.0  -0.9   0.5   4.9   1.9
86022   7.1  11.2  -5.2   0.0   4.6   2.4
86023   5.1  11.1   5.0   1.2   8.2   3.7
86024   3.9  13.6   5.4   0.0   7.3   6.7
86025   5.6   9.0   1.7   4.7   5.8   2.4
86026   6.4   5.6  -2.0   0.0   4.8   1.2
86027   8.8   4.6  -4.8   0.0   4.0   1.9
86028   3.8   1.2  -1.0   1.3   5.5   2.4
86029   3.8   1.2  -0.2   1.4   5.9   3.7
86030   3.9   1.2  -0.1   0.8   5.6   4.4
86031   3.9   1.5   0.2   0.1   6.2   4.4
86032   4.0   1.6   0.6   2.0   6.2   7.5
86033   4.0   0.6  -4.0  13.5   4.8   2.9
86034   4.3  -3.7  -7.5  14.4   3.3   5.0
86035   4.1  -7.4 -11.2   0.4   2.4   6.0
86036   4.2  -7.5 -11.5   0.6   2.2   2.9
86037   8.2  -4.3 -11.2   0.2   2.6   0.8
86038   4.3  -3.0  -9.5   0.6   3.5   1.2
86039   4.3   1.6  -5.0   4.4   4.4   1.2
86040   4.4  -0.2  -2.5   0.0   5.2   4.4
86041   4.4   0.0  -3.2   5.4   4.7   3.7
86042   4.5  -2.8  -5.0   1.5   3.9   2.9
86043   4.6  -3.6  -5.4   0.3   3.7   6.0
